s_cong_Trans,s_inc_Trans,w_cong_Trans,w_inc_Trans,s_cong_Intrans,s_inc_Intrans,w_cong_Intrans,w_inc_Intrans,s_PE_Transitive,s_PE_Intransitive,w_PE_Transitive,w_PE_Intransitive
-33.09375,-33.15625,-6.27734375,-5.85546875,-19.953125,-21.6875,-4.5234375,-5.65234375,0.0625,1.734375,-0.421875,1.12890625
-33.15625,-34.96875,-12.9296875,-12.796875,-25.40625,-25.0,-8.9375,-8.8125,1.8125,-0.40625,-0.1328125,-0.125
-47.53125,-45.28125,-13.1640625,-12.75,-33.5625,-38.875,-12.1015625,-11.8828125,-2.25,5.3125,-0.4140625,-0.21875
-38.8125,-39.1875,-15.3984375,-14.9921875,-28.890625,-29.640625,-10.921875,-10.8125,0.375,0.75,-0.40625,-0.109375
-41.90625,-43.53125,-13.0546875,-13.15625,-35.0625,-34.0,-13.125,-12.8515625,1.625,-1.0625,0.1015625,-0.2734375
-38.28125,-40.1875,-8.6953125,-8.796875,-32.125,-33.59375,-9.140625,-9.2890625,1.90625,1.46875,0.1015625,0.1484375
-43.875,-53.625,-15.6484375,-15.46875,-36.65625,-40.9375,-12.6171875,-16.296875,9.75,4.28125,-0.1796875,3.6796875
-33.5625,-35.28125,-10.7109375,-10.7109375,-27.796875,-27.6875,-8.375,-9.0859375,1.71875,-0.109375,0.0,0.7109375
-34.9375,-36.09375,-11.0859375,-11.265625,-26.5,-27.828125,-11.515625,-12.1875,1.15625,1.328125,0.1796875,0.671875
-42.0,-43.0,-11.40625,-11.3515625,-30.640625,-31.515625,-9.3359375,-9.4765625,1.0,0.875,-0.0546875,0.140625
-28.578125,-34.59375,-8.265625,-9.640625,-18.09375,-18.671875,-4.8515625,-3.9609375,6.015625,0.578125,1.375,-0.890625
-39.03125,-40.4375,-11.3359375,-11.9453125,-25.96875,-28.875,-7.6171875,-8.25,1.40625,2.90625,0.609375,0.6328125
-37.96875,-38.46875,-9.4765625,-9.6328125,-20.109375,-20.90625,-4.9375,-4.2578125,0.5,0.796875,0.15625,-0.6796875
-37.65625,-45.59375,-10.5390625,-12.34375,-33.375,-30.125,-10.4140625,-8.8359375,7.9375,-3.25,1.8046875,-1.578125
-32.34375,-32.5,-9.6796875,-8.5625,-25.53125,-27.21875,-9.671875,-9.4296875,0.15625,1.6875,-1.1171875,-0.2421875
-37.4375,-38.78125,-8.9921875,-8.6640625,-30.1875,-29.3125,-10.515625,-9.859375,1.34375,-0.875,-0.328125,-0.65625
-37.3125,-42.15625,-9.3984375,-10.0,-24.671875,-23.765625,-7.25,-6.98046875,4.84375,-0.90625,0.6015625,-0.26953125
-41.09375,-47.59375,-9.7109375,-11.3515625,-32.4375,-29.5,-10.84375,-9.125,6.5,-2.9375,1.640625,-1.71875
-33.0,-34.03125,-11.421875,-11.171875,-23.46875,-24.109375,-8.953125,-7.22265625,1.03125,0.640625,-0.25,-1.73046875
-36.1875,-36.96875,-11.2265625,-10.546875,-29.78125,-31.609375,-9.1015625,-10.1484375,0.78125,1.828125,-0.6796875,1.046875
-35.4375,-39.6875,-12.234375,-11.734375,-27.671875,-30.78125,-12.2109375,-11.3828125,4.25,3.109375,-0.5,-0.828125
-44.78125,-46.125,-12.8984375,-14.4296875,-30.796875,-30.78125,-10.1640625,-9.3671875,1.34375,-0.015625,1.53125,-0.796875
-37.8125,-39.375,-5.30078125,-5.390625,-24.78125,-26.015625,-7.4375,-8.34375,1.5625,1.234375,0.08984375,0.90625
-33.25,-44.625,-11.03125,-13.3359375,-29.9375,-25.890625,-10.3203125,-8.9140625,11.375,-4.046875,2.3046875,-1.40625
-49.8125,-53.75,-10.265625,-9.578125,-41.1875,-40.46875,-9.953125,-10.3203125,3.9375,-0.71875,-0.6875,0.3671875
-38.90625,-40.5,-11.0390625,-11.0234375,-35.0625,-36.625,-12.296875,-12.328125,1.59375,1.5625,-0.015625,0.03125
-41.28125,-42.8125,-12.015625,-11.7578125,-31.265625,-36.90625,-9.75,-9.9140625,1.53125,5.640625,-0.2578125,0.1640625
-31.953125,-32.5625,-12.3515625,-11.171875,-21.4375,-23.328125,-1.40625,-2.34765625,0.609375,1.890625,-1.1796875,0.94140625
-40.28125,-40.46875,-12.65625,-13.421875,-28.71875,-29.390625,-9.625,-10.03125,0.1875,0.671875,0.765625,0.40625
-32.25,-34.6875,-12.390625,-12.9609375,-25.21875,-24.90625,-8.84375,-9.0234375,2.4375,-0.3125,0.5703125,0.1796875
-42.59375,-45.375,-12.9609375,-13.78125,-28.078125,-25.8125,-8.53125,-7.8125,2.78125,-2.265625,0.8203125,-0.71875
-44.90625,-50.09375,-12.5703125,-11.984375,-33.96875,-31.375,-8.8671875,-9.515625,5.1875,-2.59375,-0.5859375,0.6484375
-37.4375,-39.03125,-14.203125,-14.3671875,-27.671875,-28.453125,-7.56640625,-7.9609375,1.59375,0.78125,0.1640625,0.39453125
-30.734375,-34.21875,-5.921875,-6.83203125,-23.703125,-22.59375,-5.28125,-5.0703125,3.484375,-1.109375,0.91015625,-0.2109375
-39.3125,-38.5,-13.09375,-13.1796875,-21.53125,-23.078125,-6.14453125,-6.3515625,-0.8125,1.546875,0.0859375,0.20703125
-38.34375,-40.90625,-9.5390625,-8.8125,-35.3125,-36.15625,-13.3515625,-12.875,2.5625,0.84375,-0.7265625,-0.4765625
-39.0625,-42.96875,-7.9921875,-8.171875,-24.46875,-23.171875,-5.81640625,-5.41015625,3.90625,-1.296875,0.1796875,-0.40625
-31.59375,-34.78125,-8.9765625,-8.90625,-22.65625,-23.34375,-7.6953125,-7.4296875,3.1875,0.6875,-0.0703125,-0.265625
-25.390625,-34.375,-7.12890625,-7.54296875,-30.078125,-22.859375,-8.78125,-7.7890625,8.984375,-7.21875,0.4140625,-0.9921875
-30.609375,-39.0625,-8.7109375,-9.5390625,-26.6875,-19.71875,-5.1171875,-3.20703125,8.453125,-6.96875,0.828125,-1.91015625
-40.84375,-40.71875,-15.0,-14.9375,-26.65625,-29.125,-9.0625,-9.2734375,-0.125,2.46875,-0.0625,0.2109375
-43.5,-45.5625,-12.3671875,-12.171875,-29.859375,-31.078125,-9.765625,-10.15625,2.0625,1.21875,-0.1953125,0.390625
-36.4375,-37.25,-7.140625,-7.67578125,-26.453125,-27.84375,-3.73046875,-3.265625,0.8125,1.390625,0.53515625,-0.46484375
-38.46875,-37.46875,-12.421875,-12.3359375,-33.59375,-34.15625,-11.0234375,-10.5078125,-1.0,0.5625,-0.0859375,-0.515625
-36.375,-36.6875,-7.73828125,-7.86328125,-25.984375,-27.53125,-8.859375,-9.109375,0.3125,1.546875,0.125,0.25
-40.53125,-41.46875,-12.1171875,-12.4140625,-33.125,-35.1875,-12.1640625,-12.8125,0.9375,2.0625,0.296875,0.6484375
-41.34375,-44.25,-11.828125,-10.984375,-30.265625,-29.0,-8.4140625,-8.5390625,2.90625,-1.265625,-0.84375,0.125
-43.875,-44.6875,-10.0625,-10.453125,-33.53125,-34.21875,-8.125,-8.515625,0.8125,0.6875,0.390625,0.390625
-37.84375,-39.75,-8.8125,-8.6484375,-28.53125,-30.828125,-6.94140625,-7.34375,1.90625,2.296875,-0.1640625,0.40234375
-49.875,-55.25,-10.34375,-11.1953125,-40.84375,-33.0625,-12.046875,-10.09375,5.375,-7.78125,0.8515625,-1.953125
-43.0625,-39.90625,-14.6015625,-14.046875,-28.609375,-30.5625,-9.8046875,-10.9296875,-3.15625,1.953125,-0.5546875,1.125
-34.71875,-41.71875,-12.8046875,-12.671875,-29.390625,-27.859375,-11.9140625,-12.6953125,7.0,-1.53125,-0.1328125,0.78125
-35.375,-37.03125,-10.0,-10.40625,-21.609375,-20.59375,-5.46875,-4.921875,1.65625,-1.015625,0.40625,-0.546875
-36.78125,-36.625,-11.671875,-11.1640625,-18.4375,-21.859375,-7.12890625,-7.7734375,-0.15625,3.421875,-0.5078125,0.64453125
-36.03125,-41.125,-7.51953125,-7.96875,-25.765625,-28.140625,-7.76953125,-8.078125,5.09375,2.375,0.44921875,0.30859375
-35.5625,-37.3125,-11.9453125,-11.8515625,-31.34375,-31.71875,-9.921875,-10.3828125,1.75,0.375,-0.09375,0.4609375
-43.8125,-40.96875,-12.5390625,-12.09375,-32.375,-34.5625,-12.3515625,-11.2109375,-2.84375,2.1875,-0.4453125,-1.140625
-39.375,-40.5625,-13.0859375,-12.5546875,-25.328125,-26.046875,-7.5,-7.859375,1.1875,0.71875,-0.53125,0.359375
-31.515625,-34.84375,-12.890625,-13.625,-27.625,-28.453125,-8.21875,-8.9453125,3.328125,0.828125,0.734375,0.7265625
-44.28125,-44.3125,-9.9453125,-9.15625,-31.59375,-32.375,-6.26953125,-7.046875,0.03125,0.78125,-0.7890625,0.77734375
-36.28125,-34.34375,-8.8984375,-8.515625,-24.171875,-25.96875,-8.0625,-7.765625,-1.9375,1.796875,-0.3828125,-0.296875
-34.75,-41.34375,-9.640625,-11.6328125,-27.8125,-20.953125,-5.76953125,-3.1953125,6.59375,-6.859375,1.9921875,-2.57421875
-45.34375,-47.96875,-14.7421875,-15.265625,-37.90625,-37.125,-15.765625,-15.1875,2.625,-0.78125,0.5234375,-0.578125
-36.25,-38.0,-8.4609375,-8.6796875,-23.859375,-25.6875,-9.109375,-9.46875,1.75,1.828125,0.21875,0.359375
-37.53125,-38.0,-15.90625,-15.0078125,-31.8125,-33.0625,-11.3984375,-11.5078125,0.46875,1.25,-0.8984375,0.109375
-34.8125,-36.90625,-6.16796875,-5.40234375,-21.578125,-21.34375,-4.75,-4.890625,2.09375,-0.234375,-0.765625,0.140625
-45.71875,-50.5625,-9.59375,-10.6953125,-27.78125,-27.171875,-6.6328125,-6.921875,4.84375,-0.609375,1.1015625,0.2890625
-46.375,-47.6875,-13.3515625,-12.640625,-37.53125,-38.1875,-8.65625,-9.3125,1.3125,0.65625,-0.7109375,0.65625
-34.75,-38.09375,-14.125,-13.015625,-26.59375,-28.625,-10.75,-9.328125,3.34375,2.03125,-1.109375,-1.421875
-40.71875,-43.25,-7.95703125,-8.109375,-30.28125,-32.625,-7.578125,-7.4453125,2.53125,2.34375,0.15234375,-0.1328125
-43.21875,-43.96875,-13.8984375,-13.703125,-30.796875,-31.796875,-10.2578125,-9.8828125,0.75,1.0,-0.1953125,-0.375
-35.1875,-39.96875,-11.7265625,-11.484375,-29.0625,-25.59375,-9.2265625,-9.2109375,4.78125,-3.46875,-0.2421875,-0.015625
-33.3125,-36.75,-10.6015625,-10.890625,-28.703125,-27.921875,-11.65625,-11.671875,3.4375,-0.78125,0.2890625,0.015625
-40.4375,-43.125,-10.28125,-10.546875,-33.96875,-36.5,-11.796875,-13.890625,2.6875,2.53125,0.265625,2.09375
-37.875,-40.90625,-10.734375,-10.9921875,-22.9375,-26.0625,-5.9609375,-7.1953125,3.03125,3.125,0.2578125,1.234375
-33.84375,-34.15625,-9.1640625,-9.4453125,-28.859375,-29.890625,-4.37109375,-4.5234375,0.3125,1.03125,0.28125,0.15234375
-35.1875,-35.25,-12.421875,-12.640625,-31.0625,-32.78125,-11.546875,-12.3671875,0.0625,1.71875,0.21875,0.8203125
-40.5,-44.03125,-11.0859375,-11.140625,-26.6875,-26.171875,-9.671875,-9.171875,3.53125,-0.515625,0.0546875,-0.5
-35.09375,-46.53125,-8.9765625,-8.671875,-30.6875,-30.578125,-8.90625,-8.84375,11.4375,-0.109375,-0.3046875,-0.0625
-40.0,-45.34375,-9.4453125,-10.3828125,-33.375,-32.90625,-11.6953125,-10.7890625,5.34375,-0.46875,0.9375,-0.90625
-25.421875,-27.578125,-6.4296875,-6.91015625,-19.984375,-20.109375,-6.84765625,-7.2421875,2.15625,0.125,0.48046875,0.39453125
-35.21875,-39.65625,-11.1171875,-11.703125,-27.859375,-26.9375,-10.5,-9.765625,4.4375,-0.921875,0.5859375,-0.734375
-35.84375,-37.8125,-10.4375,-9.8359375,-24.03125,-24.90625,-7.1171875,-6.796875,1.96875,0.875,-0.6015625,-0.3203125
-43.1875,-46.875,-9.6484375,-11.5625,-31.40625,-30.734375,-11.7265625,-10.765625,3.6875,-0.671875,1.9140625,-0.9609375
-33.9375,-35.21875,-10.3515625,-11.109375,-25.3125,-27.75,-7.84375,-9.2734375,1.28125,2.4375,0.7578125,1.4296875
-42.53125,-45.71875,-10.890625,-11.328125,-23.09375,-21.140625,-6.34375,-6.01953125,3.1875,-1.953125,0.4375,-0.32421875
-34.4375,-35.34375,-11.9296875,-11.25,-19.1875,-21.25,-4.85546875,-5.88671875,0.90625,2.0625,-0.6796875,1.03125
-32.09375,-34.25,-8.4296875,-8.0234375,-24.171875,-21.140625,-6.00390625,-4.85546875,2.15625,-3.03125,-0.40625,-1.1484375
-30.71875,-38.8125,-10.1875,-10.0703125,-24.484375,-20.59375,-4.1328125,-3.27734375,8.09375,-3.890625,-0.1171875,-0.85546875
-29.15625,-29.046875,-8.78125,-8.7109375,-16.46875,-18.90625,-5.84375,-6.140625,-0.109375,2.4375,-0.0703125,0.296875
-39.40625,-41.09375,-8.0546875,-7.44921875,-28.078125,-29.78125,-9.5703125,-9.875,1.6875,1.703125,-0.60546875,0.3046875
-38.71875,-35.375,-13.171875,-12.5703125,-23.40625,-27.078125,-5.23828125,-6.5390625,-3.34375,3.671875,-0.6015625,1.30078125
-37.125,-42.8125,-9.6328125,-11.3125,-30.515625,-31.1875,-10.53125,-11.5859375,5.6875,0.671875,1.6796875,1.0546875
-39.53125,-42.625,-11.234375,-11.84375,-29.1875,-31.09375,-12.3515625,-13.8203125,3.09375,1.90625,0.609375,1.46875
-36.125,-43.28125,-9.7734375,-9.8828125,-31.0625,-27.140625,-9.609375,-9.3671875,7.15625,-3.921875,0.109375,-0.2421875
-38.78125,-38.21875,-12.015625,-10.7890625,-25.71875,-27.953125,-7.84765625,-7.97265625,-0.5625,2.234375,-1.2265625,0.125
-33.03125,-36.09375,-10.6328125,-11.1484375,-28.25,-24.953125,-9.2890625,-6.96484375,3.0625,-3.296875,0.515625,-2.32421875
-37.21875,-41.03125,-10.390625,-11.34375,-29.28125,-27.0,-9.875,-9.0078125,3.8125,-2.28125,0.953125,-0.8671875
-34.46875,-39.5,-10.296875,-11.234375,-28.171875,-25.875,-9.7890625,-9.109375,5.03125,-2.296875,0.9375,-0.6796875
-39.1875,-39.4375,-13.6796875,-13.9375,-26.578125,-27.359375,-9.203125,-9.078125,0.25,0.78125,0.2578125,-0.125
-47.25,-49.90625,-11.796875,-11.359375,-29.171875,-28.640625,-5.7734375,-5.31640625,2.65625,-0.53125,-0.4375,-0.45703125
-39.84375,-44.78125,-13.046875,-13.6875,-31.40625,-28.125,-7.60546875,-6.93359375,4.9375,-3.28125,0.640625,-0.671875
-39.9375,-40.21875,-10.140625,-10.375,-27.078125,-28.125,-8.1328125,-8.59375,0.28125,1.046875,0.234375,0.4609375
-31.859375,-40.78125,-9.4296875,-9.6953125,-26.90625,-19.625,-3.220703125,-1.6689453125,8.921875,-7.28125,0.265625,-1.5517578125
-41.8125,-44.1875,-11.5625,-12.1171875,-27.875,-29.296875,-10.015625,-9.578125,2.375,1.421875,0.5546875,-0.4375
-38.90625,-45.09375,-13.5390625,-11.84375,-32.71875,-34.5,-13.25,-14.25,6.1875,1.78125,-1.6953125,1.0
-30.40625,-34.9375,-10.4765625,-11.5859375,-24.1875,-26.6875,-8.796875,-8.234375,4.53125,2.5,1.109375,-0.5625
-41.71875,-43.46875,-14.0859375,-13.796875,-28.90625,-29.640625,-10.53125,-10.765625,1.75,0.734375,-0.2890625,0.234375
-28.515625,-35.9375,-6.0390625,-7.4375,-22.875,-20.859375,-5.2109375,-4.5078125,7.421875,-2.015625,1.3984375,-0.703125
-33.375,-36.0,-9.8984375,-9.5,-19.984375,-22.640625,-4.94921875,-6.0625,2.625,2.65625,-0.3984375,1.11328125
-37.125,-40.25,-9.6640625,-9.5,-34.90625,-35.4375,-14.96875,-14.4296875,3.125,0.53125,-0.1640625,-0.5390625
-35.375,-35.8125,-9.6171875,-9.6953125,-25.140625,-25.890625,-9.5625,-9.515625,0.4375,0.75,0.078125,-0.046875
-31.0,-37.4375,-8.9609375,-9.4375,-25.40625,-21.0625,-6.19921875,-4.2421875,6.4375,-4.34375,0.4765625,-1.95703125
-39.6875,-44.25,-10.8671875,-11.1875,-29.109375,-26.265625,-11.53125,-8.9921875,4.5625,-2.84375,0.3203125,-2.5390625
-35.75,-43.40625,-7.84765625,-10.1015625,-25.984375,-22.765625,-9.6328125,-8.7734375,7.65625,-3.21875,2.25390625,-0.859375
-39.375,-41.34375,-14.4609375,-14.703125,-33.375,-31.296875,-11.15625,-10.5234375,1.96875,-2.078125,0.2421875,-0.6328125
-42.5,-41.125,-15.9453125,-15.171875,-30.0,-32.78125,-8.9453125,-12.5546875,-1.375,2.78125,-0.7734375,3.609375
-39.0625,-39.71875,-7.28125,-7.17578125,-34.03125,-33.34375,-7.59375,-7.15625,0.65625,-0.6875,-0.10546875,-0.4375
-34.84375,-37.09375,-8.96875,-8.953125,-26.21875,-28.65625,-9.5546875,-10.2734375,2.25,2.4375,-0.015625,0.71875
-42.90625,-48.84375,-14.2265625,-14.2421875,-32.0625,-32.4375,-8.0546875,-8.28125,5.9375,0.375,0.015625,0.2265625
-33.8125,-36.78125,-7.78515625,-8.859375,-20.984375,-19.875,-3.919921875,-3.865234375,2.96875,-1.109375,1.07421875,-0.0546875
-26.296875,-28.609375,-8.3203125,-8.2890625,-24.1875,-25.9375,-9.015625,-9.453125,2.3125,1.75,-0.03125,0.4375
-41.28125,-39.9375,-15.2265625,-15.140625,-31.625,-31.015625,-14.28125,-12.609375,-1.34375,-0.609375,-0.0859375,-1.671875
-32.96875,-35.0,-6.59375,-6.4453125,-23.96875,-26.125,-4.9375,-5.3671875,2.03125,2.15625,-0.1484375,0.4296875
-34.875,-34.59375,-9.96875,-10.21875,-27.5625,-27.984375,-10.5078125,-9.828125,-0.28125,0.421875,0.25,-0.6796875
-35.0,-36.9375,-11.328125,-10.765625,-17.9375,-20.03125,-3.935546875,-5.97265625,1.9375,2.09375,-0.5625,2.037109375
-42.65625,-43.84375,-12.625,-14.234375,-39.6875,-34.8125,-12.5390625,-11.703125,1.1875,-4.875,1.609375,-0.8359375
-42.03125,-43.1875,-10.53125,-10.859375,-28.921875,-31.5625,-11.328125,-12.6796875,1.15625,2.640625,0.328125,1.3515625
-30.734375,-34.4375,-12.5078125,-13.1484375,-25.609375,-25.265625,-8.921875,-7.625,3.703125,-0.34375,0.640625,-1.296875
-40.625,-44.0,-10.7578125,-11.5546875,-33.40625,-29.28125,-7.3671875,-7.15234375,3.375,-4.125,0.796875,-0.21484375
-30.109375,-36.6875,-10.6953125,-12.5234375,-22.734375,-15.0,-5.99609375,-3.4375,6.578125,-7.734375,1.828125,-2.55859375
-34.34375,-37.09375,-9.0703125,-9.1484375,-26.0,-27.734375,-6.640625,-6.359375,2.75,1.734375,0.078125,-0.28125
-36.875,-39.96875,-6.12890625,-6.43359375,-29.609375,-25.25,-7.109375,-7.125,3.09375,-4.359375,0.3046875,0.015625
-35.71875,-38.9375,-9.7890625,-10.9453125,-26.59375,-27.234375,-8.1328125,-6.98828125,3.21875,0.640625,1.15625,-1.14453125
-36.1875,-43.3125,-9.3984375,-10.34375,-28.015625,-24.21875,-8.28125,-8.4140625,7.125,-3.796875,0.9453125,0.1328125
-39.59375,-42.4375,-14.28125,-14.234375,-29.65625,-32.6875,-13.578125,-13.5859375,2.84375,3.03125,-0.046875,0.0078125
-31.5,-37.6875,-8.703125,-10.265625,-27.625,-22.625,-10.5625,-7.61328125,6.1875,-5.0,1.5625,-2.94921875
-38.03125,-39.46875,-8.8203125,-9.8515625,-31.765625,-29.90625,-10.15625,-9.625,1.4375,-1.859375,1.03125,-0.53125
-34.0,-38.65625,-8.3515625,-8.734375,-21.203125,-21.75,-2.302734375,-2.9296875,4.65625,0.546875,0.3828125,0.626953125
-22.25,-27.515625,-6.75,-7.734375,-16.125,-15.984375,-4.0546875,-3.9921875,5.265625,-0.140625,0.984375,-0.0625
-35.875,-38.0,-7.3828125,-7.81640625,-27.890625,-28.390625,-8.6328125,-7.60546875,2.125,0.5,0.43359375,-1.02734375
-44.21875,-46.1875,-13.8359375,-11.1484375,-32.125,-28.25,-8.7890625,-9.828125,1.96875,-3.875,-2.6875,1.0390625
-43.84375,-48.8125,-10.0546875,-9.453125,-36.84375,-36.875,-8.140625,-8.6953125,4.96875,0.03125,-0.6015625,0.5546875
-32.28125,-36.46875,-10.8828125,-11.078125,-29.484375,-32.875,-7.8203125,-8.625,4.1875,3.390625,0.1953125,0.8046875
-33.09375,-34.09375,-7.91015625,-7.94921875,-22.53125,-24.703125,-4.796875,-5.3671875,1.0,2.171875,0.0390625,0.5703125
-40.9375,-40.40625,-10.0703125,-9.8125,-24.125,-27.40625,-7.63671875,-7.30078125,-0.53125,3.28125,-0.2578125,-0.3359375
-31.75,-36.53125,-10.953125,-11.6640625,-26.734375,-24.96875,-9.9921875,-9.359375,4.78125,-1.765625,0.7109375,-0.6328125
-30.421875,-32.59375,-12.484375,-12.5859375,-26.734375,-27.28125,-10.0625,-10.1953125,2.171875,0.546875,0.1015625,0.1328125
-39.15625,-46.375,-7.78125,-8.0625,-28.34375,-22.65625,-6.0859375,-4.16796875,7.21875,-5.6875,0.28125,-1.91796875
-39.75,-43.65625,-12.4453125,-12.1796875,-37.53125,-34.96875,-13.8828125,-13.1484375,3.90625,-2.5625,-0.265625,-0.734375
-47.9375,-54.6875,-13.703125,-12.484375,-38.25,-36.15625,-10.78125,-12.5234375,6.75,-2.09375,-1.21875,1.7421875
-29.28125,-33.4375,-10.578125,-10.78125,-21.59375,-24.125,-4.640625,-4.83203125,4.15625,2.53125,0.203125,0.19140625
-38.96875,-43.65625,-12.34375,-12.3515625,-28.53125,-26.546875,-8.4921875,-8.8046875,4.6875,-1.984375,0.0078125,0.3125
-43.5625,-46.25,-12.3515625,-12.765625,-30.8125,-32.5,-9.0,-8.890625,2.6875,1.6875,0.4140625,-0.109375
-36.25,-40.28125,-12.296875,-14.4453125,-25.875,-23.140625,-10.109375,-8.515625,4.03125,-2.734375,2.1484375,-1.59375
-42.84375,-42.65625,-15.4921875,-15.0390625,-29.46875,-31.828125,-8.4140625,-8.796875,-0.1875,2.359375,-0.453125,0.3828125
-33.9375,-33.6875,-6.21484375,-7.41796875,-23.15625,-23.28125,-5.28125,-4.66015625,-0.25,0.125,1.203125,-0.62109375
-40.875,-41.625,-11.359375,-11.3125,-32.71875,-35.3125,-8.046875,-9.53125,0.75,2.59375,-0.046875,1.484375
-34.875,-37.1875,-13.7578125,-13.3984375,-24.453125,-25.6875,-7.84765625,-8.8984375,2.3125,1.234375,-0.359375,1.05078125
-34.6875,-40.1875,-8.578125,-9.890625,-31.265625,-27.890625,-10.71875,-9.3046875,5.5,-3.375,1.3125,-1.4140625
-36.40625,-39.3125,-10.609375,-10.1328125,-26.78125,-24.53125,-10.21875,-8.4453125,2.90625,-2.25,-0.4765625,-1.7734375
-38.6875,-41.125,-8.328125,-8.109375,-26.96875,-26.546875,-9.515625,-9.1796875,2.4375,-0.421875,-0.21875,-0.3359375
-37.625,-39.5,-12.890625,-12.2734375,-28.234375,-28.9375,-9.078125,-9.390625,1.875,0.703125,-0.6171875,0.3125
-39.90625,-42.625,-9.765625,-10.1484375,-33.375,-30.65625,-10.46875,-8.75,2.71875,-2.71875,0.3828125,-1.71875
-33.3125,-37.5625,-11.421875,-11.4921875,-30.40625,-29.1875,-11.1875,-11.703125,4.25,-1.21875,0.0703125,0.515625
-44.5,-47.53125,-16.75,-17.53125,-30.859375,-32.4375,-11.6171875,-9.921875,3.03125,1.578125,0.78125,-1.6953125
-34.46875,-42.0,-13.2578125,-12.9609375,-29.9375,-24.3125,-9.28125,-6.7421875,7.53125,-5.625,-0.296875,-2.5390625
-33.4375,-34.65625,-7.140625,-7.84765625,-24.09375,-21.796875,-5.203125,-4.94140625,1.21875,-2.296875,0.70703125,-0.26171875
-37.6875,-44.3125,-9.265625,-8.796875,-25.59375,-19.9375,-5.98828125,-4.5703125,6.625,-5.65625,-0.46875,-1.41796875
-36.21875,-37.84375,-9.265625,-10.1875,-27.234375,-28.546875,-10.71875,-10.796875,1.625,1.3125,0.921875,0.078125
-33.65625,-37.5,-11.8671875,-11.5390625,-30.328125,-28.140625,-8.765625,-9.3046875,3.84375,-2.1875,-0.328125,0.5390625
-42.0625,-44.90625,-11.4921875,-12.375,-27.484375,-28.421875,-9.7734375,-9.484375,2.84375,0.9375,0.8828125,-0.2890625
-37.40625,-40.125,-10.4609375,-11.328125,-30.875,-31.046875,-10.2578125,-9.390625,2.71875,0.171875,0.8671875,-0.8671875
-39.0625,-44.40625,-7.09765625,-8.296875,-29.3125,-25.0,-8.03125,-6.859375,5.34375,-4.3125,1.19921875,-1.171875
-33.84375,-35.96875,-11.0,-10.15625,-22.09375,-24.828125,-8.0,-8.6875,2.125,2.734375,-0.84375,0.6875
-40.53125,-41.40625,-8.484375,-7.8203125,-24.1875,-25.390625,-5.8515625,-6.76171875,0.875,1.203125,-0.6640625,0.91015625
-27.46875,-35.71875,-5.65234375,-6.453125,-25.84375,-26.71875,-5.71875,-5.67578125,8.25,0.875,0.80078125,-0.04296875
-31.53125,-39.96875,-9.734375,-10.7109375,-26.1875,-22.140625,-8.890625,-7.84375,8.4375,-4.046875,0.9765625,-1.046875
-36.9375,-40.34375,-10.203125,-10.3046875,-26.546875,-26.625,-6.640625,-6.94921875,3.40625,0.078125,0.1015625,0.30859375
-40.1875,-36.8125,-13.1796875,-12.125,-28.125,-30.75,-10.4453125,-11.4765625,-3.375,2.625,-1.0546875,1.03125
-30.828125,-35.4375,-6.0390625,-7.9765625,-23.984375,-25.0625,-6.0390625,-5.41796875,4.609375,1.078125,1.9375,-0.62109375
-38.65625,-46.5625,-10.53125,-11.1953125,-34.625,-35.3125,-9.0234375,-9.0546875,7.90625,0.6875,0.6640625,0.03125
-38.1875,-40.46875,-9.9921875,-9.71875,-28.046875,-29.390625,-9.6484375,-10.484375,2.28125,1.34375,-0.2734375,0.8359375
-33.5,-39.03125,-10.5078125,-11.9921875,-27.75,-27.4375,-13.84375,-12.3359375,5.53125,-0.3125,1.484375,-1.5078125
-43.625,-46.5,-11.1796875,-11.59375,-30.953125,-28.625,-11.375,-11.3203125,2.875,-2.328125,0.4140625,-0.0546875
-40.1875,-39.15625,-11.3515625,-10.171875,-25.015625,-28.375,-8.75,-9.96875,-1.03125,3.359375,-1.1796875,1.21875
-29.984375,-35.71875,-13.453125,-13.3203125,-27.09375,-25.203125,-12.3125,-10.5234375,5.734375,-1.890625,-0.1328125,-1.7890625
-33.21875,-32.625,-10.59375,-9.21875,-23.84375,-24.328125,-7.8359375,-7.52734375,-0.59375,0.484375,-1.375,-0.30859375
-37.25,-42.125,-10.109375,-10.1171875,-26.640625,-25.375,-6.3828125,-7.87890625,4.875,-1.265625,0.0078125,1.49609375
-38.9375,-40.78125,-6.76171875,-6.828125,-29.96875,-29.078125,-9.8125,-9.6484375,1.84375,-0.890625,0.06640625,-0.1640625
-35.28125,-37.875,-11.84375,-11.5078125,-22.59375,-23.390625,-5.2265625,-6.01953125,2.59375,0.796875,-0.3359375,0.79296875
-34.03125,-35.3125,-8.2265625,-6.75,-26.03125,-25.25,-5.53515625,-5.26953125,1.28125,-0.78125,-1.4765625,-0.265625
-37.75,-40.28125,-14.6484375,-12.4765625,-25.953125,-24.59375,-9.0625,-7.65234375,2.53125,-1.359375,-2.171875,-1.41015625
-35.625,-40.5625,-8.5625,-10.203125,-22.59375,-22.328125,-5.55859375,-5.046875,4.9375,-0.265625,1.640625,-0.51171875
