s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive,w_PE_Active,w_PE_Passive
-68.875,-64.0625,-10.3984375,-9.890625,-71.25,-76.4375,-3.978515625,-3.4453125,-4.8125,5.1875,-0.5078125,-0.533203125
-62.09375,-60.25,-10.1796875,-10.75,-59.96875,-64.625,-4.6875,-5.0078125,-1.84375,4.65625,0.5703125,0.3203125
-60.375,-59.34375,-9.640625,-9.609375,-63.625,-67.375,-4.86328125,-5.51171875,-1.03125,3.75,-0.03125,0.6484375
-64.9375,-66.5,-7.0,-7.375,-63.3125,-64.8125,-4.46875,-4.0546875,1.5625,1.5,0.375,-0.4140625
-54.09375,-59.0,-8.1875,-7.71484375,-64.4375,-61.40625,-4.203125,-3.056640625,4.90625,-3.03125,-0.47265625,-1.146484375
-62.46875,-62.78125,-7.859375,-8.671875,-65.1875,-69.0625,-4.71875,-5.16015625,0.3125,3.875,0.8125,0.44140625
-65.4375,-68.375,-9.3046875,-8.8984375,-71.0625,-76.75,-5.4453125,-6.703125,2.9375,5.6875,-0.40625,1.2578125
-57.875,-58.75,-7.109375,-7.24609375,-61.8125,-63.3125,-3.193359375,-3.546875,0.875,1.5,0.13671875,0.353515625
-60.25,-59.8125,-6.8984375,-7.390625,-56.53125,-60.90625,-4.5546875,-5.69140625,-0.4375,4.375,0.4921875,1.13671875
-65.3125,-64.6875,-12.5234375,-12.8203125,-65.9375,-66.5,-3.712890625,-3.82421875,-0.625,0.5625,0.296875,0.111328125
-64.1875,-67.25,-13.6796875,-13.3828125,-64.25,-63.875,-5.0546875,-5.4375,3.0625,-0.375,-0.296875,0.3828125
-63.75,-62.90625,-6.3671875,-6.74609375,-63.46875,-70.625,-4.7734375,-5.9453125,-0.84375,7.15625,0.37890625,1.171875
-64.375,-64.0,-10.3984375,-11.4375,-65.125,-69.125,-5.17578125,-5.40625,-0.375,4.0,1.0390625,0.23046875
-65.75,-64.3125,-7.390625,-7.6640625,-67.4375,-70.0,-5.6953125,-5.89453125,-1.4375,2.5625,0.2734375,0.19921875
-69.1875,-69.1875,-7.5546875,-7.1953125,-70.5,-74.0,-4.30859375,-4.94140625,0.0,3.5,-0.359375,0.6328125
-75.1875,-74.0,-6.81640625,-7.26171875,-72.0625,-78.125,-5.0625,-5.74609375,-1.1875,6.0625,0.4453125,0.68359375
-67.375,-66.25,-8.3125,-8.9375,-64.4375,-67.625,-5.19140625,-5.0390625,-1.125,3.1875,0.625,-0.15234375
-52.96875,-55.21875,-8.3984375,-9.5546875,-56.4375,-58.53125,-5.28125,-6.10546875,2.25,2.09375,1.15625,0.82421875
-61.4375,-63.28125,-10.90625,-11.359375,-54.5,-57.25,-3.998046875,-3.865234375,1.84375,2.75,0.453125,-0.1328125
-71.0,-73.6875,-7.09765625,-7.8515625,-74.8125,-76.9375,-4.66796875,-4.78125,2.6875,2.125,0.75390625,0.11328125
-60.8125,-63.0625,-6.84765625,-7.015625,-63.09375,-67.4375,-5.296875,-6.05078125,2.25,4.34375,0.16796875,0.75390625
-61.0625,-62.53125,-10.71875,-11.5078125,-64.375,-68.1875,-5.08203125,-5.125,1.46875,3.8125,0.7890625,0.04296875
-66.0,-66.25,-12.96875,-13.203125,-70.5,-72.625,-4.90234375,-5.40625,0.25,2.125,0.234375,0.50390625
-63.40625,-62.6875,-7.125,-7.671875,-64.9375,-68.75,-4.84375,-5.890625,-0.71875,3.8125,0.546875,1.046875
-71.625,-75.625,-7.3203125,-8.046875,-74.4375,-76.0625,-4.54296875,-4.38671875,4.0,1.625,0.7265625,-0.15625
-75.5,-76.4375,-7.80078125,-8.75,-77.3125,-80.5625,-4.49609375,-4.1953125,0.9375,3.25,0.94921875,-0.30078125
-57.34375,-56.71875,-13.171875,-13.5625,-58.625,-61.40625,-4.98046875,-4.59375,-0.625,2.78125,0.390625,-0.38671875
-59.59375,-61.625,-3.724609375,-4.078125,-67.375,-67.375,-4.328125,-3.708984375,2.03125,0.0,0.353515625,-0.619140625
-67.0625,-66.625,-13.6875,-13.6953125,-71.0625,-72.3125,-4.80078125,-4.296875,-0.4375,1.25,0.0078125,-0.50390625
-59.65625,-61.8125,-7.53515625,-8.2578125,-67.4375,-68.5625,-5.296875,-5.19140625,2.15625,1.125,0.72265625,-0.10546875
-60.28125,-61.25,-5.34765625,-5.53125,-64.0,-66.3125,-4.61328125,-5.2734375,0.96875,2.3125,0.18359375,0.66015625
-59.9375,-59.90625,-7.23046875,-6.1484375,-62.03125,-65.1875,-4.7734375,-5.1171875,-0.03125,3.15625,-1.08203125,0.34375
-59.28125,-60.21875,-8.015625,-8.84375,-59.28125,-62.5625,-5.22265625,-5.3671875,0.9375,3.28125,0.828125,0.14453125
-55.375,-56.53125,-9.078125,-9.25,-57.125,-56.5,-4.6953125,-4.43359375,1.15625,-0.625,0.171875,-0.26171875
-59.0,-57.65625,-6.92578125,-7.0703125,-59.75,-64.0625,-4.1171875,-4.4921875,-1.34375,4.3125,0.14453125,0.375
-53.53125,-54.625,-8.234375,-7.984375,-57.125,-60.71875,-3.18359375,-4.49609375,1.09375,3.59375,-0.25,1.3125
-62.875,-64.5625,-8.640625,-8.984375,-65.75,-69.4375,-5.171875,-5.46484375,1.6875,3.6875,0.34375,0.29296875
-66.375,-64.375,-8.1796875,-8.140625,-62.0,-67.1875,-5.69140625,-6.25,-2.0,5.1875,-0.0390625,0.55859375
-62.53125,-62.28125,-7.046875,-7.1953125,-64.625,-67.4375,-3.48828125,-4.25390625,-0.25,2.8125,0.1484375,0.765625
-64.4375,-63.40625,-7.55078125,-8.0625,-67.1875,-70.3125,-5.12109375,-5.15625,-1.03125,3.125,0.51171875,0.03515625
-57.46875,-59.03125,-5.1953125,-5.69140625,-59.4375,-65.6875,-4.94140625,-6.21875,1.5625,6.25,0.49609375,1.27734375
-60.71875,-63.875,-4.87890625,-6.25390625,-56.90625,-58.15625,-4.265625,-4.9609375,3.15625,1.25,1.375,0.6953125
-55.40625,-57.0,-7.0546875,-6.984375,-58.125,-61.53125,-4.484375,-4.57421875,1.59375,3.40625,-0.0703125,0.08984375
-70.25,-65.4375,-9.140625,-8.6796875,-58.71875,-62.59375,-3.921875,-3.5859375,-4.8125,3.875,-0.4609375,-0.3359375
-63.6875,-65.75,-10.6484375,-10.84375,-70.875,-73.25,-6.57421875,-6.58203125,2.0625,2.375,0.1953125,0.0078125
-69.0625,-69.5625,-14.4140625,-14.1015625,-75.875,-78.4375,-7.66015625,-7.73046875,0.5,2.5625,-0.3125,0.0703125
-59.46875,-63.0,-8.0234375,-8.1875,-66.625,-70.1875,-4.3828125,-4.98046875,3.53125,3.5625,0.1640625,0.59765625
-61.0,-60.21875,-10.15625,-10.78125,-62.625,-68.625,-4.375,-5.0,-0.78125,6.0,0.625,0.625
-61.6875,-61.96875,-8.1875,-8.46875,-66.125,-68.0,-5.4921875,-5.6640625,0.28125,1.875,0.28125,0.171875
-68.4375,-67.25,-7.3046875,-7.51953125,-68.0,-69.625,-3.923828125,-3.98828125,-1.1875,1.625,0.21484375,0.064453125
-70.9375,-71.0,-11.265625,-11.0703125,-75.0,-76.8125,-5.05859375,-5.15234375,0.0625,1.8125,-0.1953125,0.09375
-57.71875,-58.28125,-8.6875,-8.8515625,-60.5625,-65.0,-5.41796875,-5.83203125,0.5625,4.4375,0.1640625,0.4140625
-60.625,-60.25,-4.0234375,-4.453125,-65.3125,-67.8125,-3.548828125,-4.328125,-0.375,2.5,0.4296875,0.779296875
-62.625,-63.65625,-11.0,-11.71875,-62.90625,-66.5,-4.046875,-4.4921875,1.03125,3.59375,0.71875,0.4453125
-57.90625,-58.3125,-6.69921875,-7.4921875,-58.0,-62.03125,-5.64453125,-6.22265625,0.40625,4.03125,0.79296875,0.578125
-65.5625,-66.0625,-9.015625,-9.4140625,-68.1875,-70.25,-4.58984375,-4.640625,0.5,2.0625,0.3984375,0.05078125
-67.4375,-64.625,-12.03125,-11.9375,-61.25,-68.6875,-5.19140625,-6.0078125,-2.8125,7.4375,-0.09375,0.81640625
-60.84375,-62.09375,-5.171875,-5.6328125,-62.4375,-68.5625,-3.6328125,-4.87890625,1.25,6.125,0.4609375,1.24609375
-62.0,-63.75,-7.62890625,-9.1953125,-57.5625,-63.34375,-3.609375,-4.6875,1.75,5.78125,1.56640625,1.078125
-70.25,-71.125,-7.2578125,-8.0390625,-67.5,-68.6875,-4.98828125,-4.765625,0.875,1.1875,0.78125,-0.22265625
-64.5,-65.9375,-11.421875,-11.65625,-67.3125,-67.25,-4.50390625,-4.25390625,1.4375,-0.0625,0.234375,-0.25
-58.71875,-56.09375,-13.703125,-13.6484375,-58.46875,-67.25,-4.83984375,-5.69921875,-2.625,8.78125,-0.0546875,0.859375
-70.0,-69.0,-6.859375,-7.12109375,-69.1875,-76.6875,-6.71875,-6.1015625,-1.0,7.5,0.26171875,-0.6171875
-57.0,-57.125,-11.3125,-11.7578125,-58.0625,-60.78125,-4.38671875,-4.9765625,0.125,2.71875,0.4453125,0.58984375
-65.375,-67.5625,-8.1328125,-8.4453125,-70.1875,-71.5625,-4.45703125,-4.78515625,2.1875,1.375,0.3125,0.328125
-54.8125,-55.84375,-9.1171875,-8.7890625,-57.4375,-58.1875,-5.44921875,-5.7421875,1.03125,0.75,-0.328125,0.29296875
-64.25,-65.4375,-14.953125,-15.71875,-69.875,-72.75,-5.3828125,-6.72265625,1.1875,2.875,0.765625,1.33984375
-59.09375,-57.71875,-7.75390625,-8.2890625,-62.90625,-70.0,-5.11328125,-6.6328125,-1.375,7.09375,0.53515625,1.51953125
-62.71875,-61.21875,-5.39453125,-5.7109375,-61.0,-67.1875,-4.6796875,-4.90625,-1.5,6.1875,0.31640625,0.2265625
-66.875,-60.9375,-5.04296875,-5.5625,-59.875,-65.9375,-4.1640625,-4.19140625,-5.9375,6.0625,0.51953125,0.02734375
-69.0625,-69.75,-8.5546875,-8.75,-61.875,-62.53125,-4.38671875,-3.94921875,0.6875,0.65625,0.1953125,-0.4375
-56.0625,-56.15625,-9.578125,-10.0703125,-56.0,-63.0,-5.1640625,-6.06640625,0.09375,7.0,0.4921875,0.90234375
-68.5625,-68.5625,-6.5546875,-6.3515625,-63.96875,-67.0,-3.4296875,-4.28125,0.0,3.03125,-0.203125,0.8515625
-68.8125,-68.6875,-5.17578125,-4.62890625,-67.3125,-70.5625,-6.140625,-6.44921875,-0.125,3.25,-0.546875,0.30859375
-66.125,-65.25,-7.81640625,-7.99609375,-63.59375,-68.5,-4.46484375,-5.1328125,-0.875,4.90625,0.1796875,0.66796875
-62.53125,-65.375,-10.8359375,-11.6953125,-63.15625,-65.8125,-7.046875,-7.41796875,2.84375,2.65625,0.859375,0.37109375
-57.46875,-59.0625,-6.17578125,-6.90234375,-61.96875,-62.6875,-5.13671875,-4.6171875,1.59375,0.71875,0.7265625,-0.51953125
-62.28125,-64.3125,-5.40234375,-5.84375,-65.9375,-65.9375,-4.83984375,-4.953125,2.03125,0.0,0.44140625,0.11328125
-62.28125,-62.375,-5.546875,-6.11328125,-65.5625,-66.3125,-5.87109375,-6.88671875,0.09375,0.75,0.56640625,1.015625
-66.8125,-67.625,-13.171875,-13.1796875,-68.875,-71.6875,-5.52734375,-6.80859375,0.8125,2.8125,0.0078125,1.28125
-47.71875,-54.03125,-7.08984375,-7.5703125,-51.75,-53.15625,-4.1640625,-4.52734375,6.3125,1.40625,0.48046875,0.36328125
-64.9375,-66.375,-7.109375,-7.2734375,-65.5625,-70.5625,-3.8828125,-4.296875,1.4375,5.0,0.1640625,0.4140625
-58.625,-62.09375,-2.7109375,-6.38671875,-65.25,-70.75,-4.3671875,-5.90234375,3.46875,5.5,3.67578125,1.53515625
-56.6875,-59.03125,-7.96484375,-8.2734375,-59.25,-63.5,-4.62109375,-4.7734375,2.34375,4.25,0.30859375,0.15234375
-57.8125,-57.6875,-5.46484375,-5.42578125,-59.78125,-63.28125,-4.09375,-4.53125,-0.125,3.5,-0.0390625,0.4375
-63.78125,-64.375,-10.9453125,-11.296875,-62.9375,-64.0,-4.640625,-4.5390625,0.59375,1.0625,0.3515625,-0.1015625
-56.28125,-55.0,-8.5625,-8.5390625,-56.6875,-61.96875,-5.5859375,-6.02734375,-1.28125,5.28125,-0.0234375,0.44140625
-55.9375,-58.78125,-7.25390625,-7.91015625,-61.40625,-61.65625,-4.56640625,-5.3125,2.84375,0.25,0.65625,0.74609375
-68.375,-70.5625,-6.921875,-6.19921875,-77.1875,-77.1875,-4.55078125,-5.203125,2.1875,0.0,-0.72265625,0.65234375
-63.65625,-65.0625,-7.24609375,-6.93359375,-65.0625,-69.5,-4.421875,-4.83984375,1.40625,4.4375,-0.3125,0.41796875
-59.65625,-58.5,-8.15625,-8.9921875,-59.90625,-63.78125,-5.0,-5.546875,-1.15625,3.875,0.8359375,0.546875
-64.4375,-62.75,-7.19921875,-7.35546875,-66.3125,-70.1875,-4.8046875,-5.26171875,-1.6875,3.875,0.15625,0.45703125
-67.6875,-68.1875,-7.76171875,-9.203125,-66.625,-68.5625,-4.15234375,-5.3984375,0.5,1.9375,1.44140625,1.24609375
-63.0625,-64.125,-7.38671875,-7.7265625,-63.90625,-68.3125,-4.6171875,-4.9921875,1.0625,4.40625,0.33984375,0.375
-69.9375,-67.4375,-7.58203125,-7.53515625,-70.625,-73.9375,-6.28515625,-7.5546875,-2.5,3.3125,-0.046875,1.26953125
-60.46875,-63.34375,-5.890625,-6.40625,-60.0,-64.375,-4.54296875,-5.53515625,2.875,4.375,0.515625,0.9921875
-62.9375,-60.4375,-10.71875,-10.5859375,-55.0625,-61.34375,-4.234375,-5.0859375,-2.5,6.28125,-0.1328125,0.8515625
-66.375,-67.8125,-6.7265625,-6.8046875,-69.0625,-70.625,-5.515625,-6.11328125,1.4375,1.5625,0.078125,0.59765625
-66.1875,-65.5625,-10.1796875,-9.984375,-62.5,-66.0,-5.4375,-5.6953125,-0.625,3.5,-0.1953125,0.2578125
-62.4375,-66.0,-6.66015625,-7.25,-67.375,-66.6875,-4.94921875,-5.44921875,3.5625,-0.6875,0.58984375,0.5
-61.5,-58.21875,-9.6015625,-9.375,-64.3125,-67.375,-5.55859375,-5.96484375,-3.28125,3.0625,-0.2265625,0.40625
-59.71875,-62.625,-12.5234375,-13.4609375,-65.8125,-64.8125,-3.564453125,-3.501953125,2.90625,-1.0,0.9375,-0.0625
-55.46875,-57.71875,-10.890625,-12.0703125,-57.90625,-60.28125,-3.8203125,-4.45703125,2.25,2.375,1.1796875,0.63671875
-63.5625,-64.0625,-5.79296875,-5.8125,-65.875,-68.9375,-4.55078125,-4.8671875,0.5,3.0625,0.01953125,0.31640625
-61.5,-64.0,-6.36328125,-7.40234375,-62.125,-65.6875,-5.69921875,-6.109375,2.5,3.5625,1.0390625,0.41015625
-65.125,-66.75,-10.796875,-10.953125,-68.5,-73.4375,-6.1875,-6.87109375,1.625,4.9375,0.15625,0.68359375
-61.8125,-60.0625,-10.9765625,-11.46875,-60.96875,-65.5,-5.5234375,-5.78125,-1.75,4.53125,0.4921875,0.2578125
-63.625,-60.5625,-9.734375,-9.296875,-61.28125,-67.3125,-4.68359375,-5.12109375,-3.0625,6.03125,-0.4375,0.4375
-61.03125,-61.25,-6.34375,-7.07421875,-66.5,-69.25,-4.7890625,-5.53515625,0.21875,2.75,0.73046875,0.74609375
-64.4375,-65.3125,-12.8203125,-13.078125,-70.3125,-75.625,-6.828125,-6.20703125,0.875,5.3125,0.2578125,-0.62109375
-69.4375,-70.9375,-8.0078125,-8.171875,-75.75,-77.4375,-7.49609375,-7.9609375,1.5,1.6875,0.1640625,0.46484375
-62.5,-62.03125,-9.4609375,-9.1171875,-62.34375,-64.0,-4.296875,-5.1484375,-0.46875,1.65625,-0.34375,0.8515625
-54.25,-54.625,-6.93359375,-7.515625,-55.09375,-56.71875,-5.1171875,-4.8828125,0.375,1.625,0.58203125,-0.234375
-63.625,-64.0625,-9.7890625,-9.640625,-62.96875,-64.25,-5.53125,-5.61328125,0.4375,1.28125,-0.1484375,0.08203125
-53.65625,-55.09375,-8.2890625,-8.921875,-57.3125,-62.0,-5.578125,-6.16796875,1.4375,4.6875,0.6328125,0.58984375
-71.125,-74.0625,-5.80078125,-5.97265625,-72.6875,-73.6875,-4.20703125,-4.6171875,2.9375,1.0,0.171875,0.41015625
-68.4375,-67.3125,-7.25390625,-7.1484375,-70.9375,-74.25,-5.234375,-5.7890625,-1.125,3.3125,-0.10546875,0.5546875
-58.53125,-60.3125,-5.3828125,-5.47265625,-58.5,-61.28125,-4.79296875,-5.74609375,1.78125,2.78125,0.08984375,0.953125
-65.625,-67.5,-6.3203125,-6.74609375,-72.875,-77.25,-6.3984375,-7.76171875,1.875,4.375,0.42578125,1.36328125
-75.1875,-76.5,-8.1640625,-8.65625,-81.6875,-82.8125,-5.4140625,-5.86328125,1.3125,1.125,0.4921875,0.44921875
-65.4375,-65.3125,-7.5703125,-7.60546875,-64.9375,-67.9375,-4.8359375,-3.912109375,-0.125,3.0,0.03515625,-0.923828125
-66.8125,-64.4375,-12.6796875,-12.9453125,-66.0625,-69.9375,-7.01171875,-7.0546875,-2.375,3.875,0.265625,0.04296875
-58.0,-58.34375,-11.875,-11.7265625,-56.25,-60.1875,-4.1796875,-4.61328125,0.34375,3.9375,-0.1484375,0.43359375
-62.125,-68.9375,-6.0,-6.44140625,-62.0625,-64.4375,-5.65625,-5.5390625,6.8125,2.375,0.44140625,-0.1171875
-62.5,-63.90625,-6.5625,-7.59375,-64.375,-68.75,-5.37109375,-6.328125,1.40625,4.375,1.03125,0.95703125
-59.4375,-61.1875,-5.296875,-5.546875,-60.34375,-61.0,-4.43359375,-4.46484375,1.75,0.65625,0.25,0.03125
-63.9375,-59.78125,-9.0390625,-9.140625,-62.3125,-69.25,-4.5703125,-5.48046875,-4.15625,6.9375,0.1015625,0.91015625
-64.875,-65.0,-8.1640625,-7.46484375,-64.625,-69.5625,-4.765625,-4.94140625,0.125,4.9375,-0.69921875,0.17578125
-56.28125,-55.8125,-8.40625,-8.4921875,-59.3125,-64.75,-3.619140625,-3.16015625,-0.46875,5.4375,0.0859375,-0.458984375
-70.875,-71.5,-6.390625,-6.81640625,-73.1875,-76.75,-6.90625,-6.91796875,0.625,3.5625,0.42578125,0.01171875
-54.6875,-55.71875,-5.58984375,-6.8671875,-60.8125,-62.84375,-5.59765625,-5.7421875,1.03125,2.03125,1.27734375,0.14453125
-58.03125,-57.15625,-9.515625,-9.890625,-57.125,-66.625,-5.91796875,-6.59375,-0.875,9.5,0.375,0.67578125
-63.25,-62.53125,-11.546875,-10.5,-61.4375,-67.0,-4.578125,-4.44140625,-0.71875,5.5625,-1.046875,-0.13671875
-63.625,-64.9375,-9.609375,-10.5390625,-71.0625,-72.4375,-7.6875,-8.140625,1.3125,1.375,0.9296875,0.453125
-59.875,-59.75,-7.8984375,-8.421875,-57.625,-60.6875,-4.515625,-4.4296875,-0.125,3.0625,0.5234375,-0.0859375
-59.875,-60.59375,-13.1015625,-14.46875,-60.96875,-63.1875,-5.16015625,-5.37109375,0.71875,2.21875,1.3671875,0.2109375
-57.21875,-57.75,-11.0234375,-10.96875,-53.65625,-58.1875,-3.99609375,-4.65625,0.53125,4.53125,-0.0546875,0.66015625
-65.6875,-64.25,-6.1328125,-6.53125,-66.1875,-69.8125,-5.43359375,-6.44921875,-1.4375,3.625,0.3984375,1.015625
-63.09375,-62.5,-7.1875,-8.21875,-59.28125,-60.875,-5.625,-5.03515625,-0.59375,1.59375,1.03125,-0.58984375
-61.96875,-59.0,-8.2109375,-9.6328125,-61.71875,-67.5,-4.39453125,-5.078125,-2.96875,5.78125,1.421875,0.68359375
-67.5,-67.8125,-6.62890625,-7.39453125,-62.96875,-68.5,-4.16796875,-5.421875,0.3125,5.53125,0.765625,1.25390625
-70.0625,-71.1875,-5.390625,-6.015625,-70.875,-77.0625,-3.37890625,-5.203125,1.125,6.1875,0.625,1.82421875
-64.5,-65.25,-5.6015625,-6.37890625,-64.5,-69.875,-4.890625,-5.33984375,0.75,5.375,0.77734375,0.44921875
-62.96875,-63.40625,-6.765625,-6.8125,-64.9375,-68.0,-5.22265625,-5.18359375,0.4375,3.0625,0.046875,-0.0390625
-62.09375,-66.0,-7.08203125,-8.4609375,-71.1875,-71.75,-4.5546875,-5.1484375,3.90625,0.5625,1.37890625,0.59375
-61.6875,-63.71875,-7.328125,-7.484375,-58.78125,-62.15625,-5.92578125,-6.546875,2.03125,3.375,0.15625,0.62109375
-62.84375,-61.40625,-6.0859375,-6.04296875,-65.3125,-71.5625,-5.14453125,-5.9609375,-1.4375,6.25,-0.04296875,0.81640625
-55.46875,-54.65625,-7.578125,-8.5390625,-59.28125,-64.3125,-5.890625,-6.953125,-0.8125,5.03125,0.9609375,1.0625
-50.03125,-47.5,-5.5234375,-5.90625,-48.28125,-53.59375,-4.37109375,-4.38671875,-2.53125,5.3125,0.3828125,0.015625
-62.09375,-63.53125,-8.921875,-8.8046875,-71.6875,-74.625,-5.66796875,-6.25,1.4375,2.9375,-0.1171875,0.58203125
-69.3125,-68.9375,-9.9296875,-10.4609375,-69.5,-74.4375,-5.03515625,-5.75,-0.375,4.9375,0.53125,0.71484375
-68.0625,-68.125,-10.4765625,-11.2109375,-64.875,-68.25,-4.4609375,-4.33984375,0.0625,3.375,0.734375,-0.12109375
-55.53125,-53.4375,-7.953125,-7.5625,-55.46875,-60.1875,-4.7109375,-5.0390625,-2.09375,4.71875,-0.390625,0.328125
-61.15625,-60.8125,-16.453125,-16.234375,-61.53125,-66.5,-4.484375,-4.83203125,-0.34375,4.96875,-0.21875,0.34765625
-62.78125,-63.1875,-9.828125,-11.125,-67.1875,-72.1875,-5.50390625,-5.86328125,0.40625,5.0,1.296875,0.359375
-54.96875,-54.84375,-7.07421875,-7.62109375,-56.09375,-58.6875,-4.71484375,-5.2265625,-0.125,2.59375,0.546875,0.51171875
-73.1875,-74.375,-11.625,-12.0859375,-72.1875,-74.875,-5.39453125,-5.26171875,1.1875,2.6875,0.4609375,-0.1328125
-65.0,-66.25,-11.7265625,-12.59375,-68.75,-73.875,-7.2734375,-6.80078125,1.25,5.125,0.8671875,-0.47265625
-65.1875,-67.9375,-6.01171875,-5.82421875,-67.0,-69.125,-3.865234375,-5.578125,2.75,2.125,-0.1875,1.712890625
-70.9375,-68.0625,-7.1484375,-7.6640625,-74.625,-80.75,-5.82421875,-6.84375,-2.875,6.125,0.515625,1.01953125
-52.65625,-51.3125,-7.84765625,-8.4453125,-57.40625,-61.15625,-3.24609375,-3.24609375,-1.34375,3.75,0.59765625,0.0
-57.0,-59.8125,-6.6875,-7.81640625,-57.84375,-60.78125,-4.71875,-5.35546875,2.8125,2.9375,1.12890625,0.63671875
-58.5,-59.0,-5.76953125,-6.53125,-57.90625,-63.09375,-5.40234375,-6.14453125,0.5,5.1875,0.76171875,0.7421875
-52.53125,-55.96875,-10.015625,-10.9609375,-52.46875,-54.28125,-2.82421875,-3.02734375,3.4375,1.8125,0.9453125,0.203125
-58.84375,-61.21875,-5.5546875,-6.64453125,-61.65625,-65.375,-4.40625,-5.21484375,2.375,3.71875,1.08984375,0.80859375
-58.0,-64.5625,-5.63671875,-6.76953125,-67.0,-65.8125,-4.23828125,-4.8125,6.5625,-1.1875,1.1328125,0.57421875
-57.0,-58.375,-8.703125,-9.09375,-61.0625,-62.75,-4.33203125,-5.01953125,1.375,1.6875,0.390625,0.6875
-61.09375,-63.9375,-5.53125,-5.65234375,-66.625,-69.0,-4.5546875,-4.41015625,2.84375,2.375,0.12109375,-0.14453125
-64.8125,-62.78125,-6.85546875,-6.77734375,-62.1875,-68.75,-3.541015625,-4.5390625,-2.03125,6.5625,-0.078125,0.998046875
-62.21875,-66.0625,-13.0546875,-14.7734375,-62.5625,-63.75,-5.83203125,-5.94140625,3.84375,1.1875,1.71875,0.109375
-65.375,-65.125,-10.78125,-10.875,-66.25,-70.0,-4.3359375,-5.26171875,-0.25,3.75,0.09375,0.92578125
-54.375,-54.71875,-9.3671875,-9.5078125,-58.71875,-63.65625,-4.40234375,-3.603515625,0.34375,4.9375,0.140625,-0.798828125
-61.5625,-62.40625,-7.53125,-7.625,-61.625,-64.1875,-5.05078125,-5.08984375,0.84375,2.5625,0.09375,0.0390625
-69.3125,-70.375,-7.46875,-7.7734375,-67.0,-70.0625,-4.41796875,-4.4765625,1.0625,3.0625,0.3046875,0.05859375
-62.15625,-60.3125,-9.7890625,-9.4765625,-58.59375,-62.65625,-4.55078125,-4.96484375,-1.84375,4.0625,-0.3125,0.4140625
-67.9375,-64.875,-7.078125,-7.25,-63.96875,-66.4375,-4.5546875,-4.984375,-3.0625,2.46875,0.171875,0.4296875
-72.875,-66.0,-7.984375,-7.91015625,-65.6875,-75.0625,-4.15625,-4.65625,-6.875,9.375,-0.07421875,0.5
-64.0,-65.3125,-10.1640625,-11.1328125,-67.875,-70.125,-6.140625,-6.609375,1.3125,2.25,0.96875,0.46875
-54.875,-56.0,-7.05859375,-7.28515625,-55.375,-57.125,-3.71875,-2.935546875,1.125,1.75,0.2265625,-0.783203125
-59.90625,-59.71875,-7.8671875,-8.03125,-63.46875,-68.5625,-4.13671875,-4.4609375,-0.1875,5.09375,0.1640625,0.32421875
-59.5,-59.53125,-6.01953125,-6.00390625,-63.46875,-64.625,-5.9296875,-6.2734375,0.03125,1.15625,-0.015625,0.34375
-57.0625,-59.125,-6.078125,-6.8203125,-61.25,-64.0,-5.046875,-5.86328125,2.0625,2.75,0.7421875,0.81640625
-59.75,-62.65625,-9.3984375,-10.2421875,-58.28125,-61.5625,-3.896484375,-3.923828125,2.90625,3.28125,0.84375,0.02734375
-61.625,-62.5,-5.5859375,-5.40234375,-61.6875,-65.6875,-6.21484375,-6.27734375,0.875,4.0,-0.18359375,0.0625
-58.0,-59.75,-5.35546875,-5.39453125,-61.78125,-62.5,-4.09765625,-3.9609375,1.75,0.71875,0.0390625,-0.13671875
-67.375,-66.375,-6.8125,-6.58984375,-63.34375,-69.625,-4.19140625,-4.4375,-1.0,6.28125,-0.22265625,0.24609375
-61.34375,-61.28125,-7.83984375,-8.203125,-57.84375,-63.28125,-4.1953125,-3.8515625,-0.0625,5.4375,0.36328125,-0.34375
-51.0,-52.40625,-6.203125,-7.29296875,-56.875,-57.34375,-5.19140625,-6.2578125,1.40625,0.46875,1.08984375,1.06640625
-57.1875,-58.8125,-9.5234375,-10.171875,-62.4375,-63.75,-7.265625,-6.71484375,1.625,1.3125,0.6484375,-0.55078125
-55.75,-55.84375,-8.8203125,-9.7109375,-59.28125,-63.75,-3.4375,-4.42578125,0.09375,4.46875,0.890625,0.98828125
-67.625,-69.0625,-7.3828125,-8.46875,-71.75,-74.5,-4.53515625,-5.67578125,1.4375,2.75,1.0859375,1.140625
-58.65625,-58.25,-11.2734375,-11.890625,-59.96875,-63.65625,-4.5859375,-5.14453125,-0.40625,3.6875,0.6171875,0.55859375
-61.65625,-62.46875,-8.9296875,-9.3125,-62.15625,-68.625,-4.12890625,-4.91015625,0.8125,6.46875,0.3828125,0.78125
-61.0625,-60.0,-7.99609375,-9.65625,-62.78125,-67.375,-5.1171875,-5.42578125,-1.0625,4.59375,1.66015625,0.30859375
-59.59375,-62.53125,-12.1015625,-13.96875,-62.46875,-63.84375,-4.90625,-4.18359375,2.9375,1.375,1.8671875,-0.72265625
-57.0625,-56.84375,-9.3671875,-10.046875,-55.375,-61.3125,-4.8671875,-6.0078125,-0.21875,5.9375,0.6796875,1.140625
-57.375,-55.96875,-6.2578125,-6.8359375,-57.3125,-62.53125,-3.912109375,-4.515625,-1.40625,5.21875,0.578125,0.603515625
