s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
0.4375,1.25,0.212890625,-0.212890625
0.5,3.0625,0.00616455078125,-0.00616455078125
1.75,-0.75,0.05078125,-0.05078125
-0.5625,1.875,0.0,0.0
0.5625,1.5,-0.06640625,0.06640625
-0.375,0.3125,-0.154296875,0.154296875
-0.125,-0.25,0.09765625,-0.09765625
1.3125,-1.0625,-0.029296875,0.029296875
-0.4375,0.375,-0.0546875,0.0546875
-0.875,0.625,0.19921875,-0.19921875
-1.375,1.125,0.0390625,-0.0390625
1.0,0.1875,0.02734375,-0.02734375
1.0,2.1875,0.7412109375,-0.7412109375
1.0625,1.6875,-0.185546875,0.185546875
0.25,0.6875,0.265625,-0.265625
0.9375,1.0625,0.634765625,-0.634765625
2.0,2.0,0.38671875,-0.38671875
-0.1875,1.625,0.099609375,-0.099609375
-0.625,1.125,0.019287109375,-0.019287109375
0.625,0.625,0.046875,-0.046875
0.8125,1.8125,-0.10546875,0.10546875
-0.0625,2.0625,-0.12744140625,0.12744140625
0.5,2.3125,-0.07421875,0.07421875
0.6875,-0.3125,1.333984375,-1.333984375
-1.1875,5.25,0.45703125,-0.455078125
1.125,1.4375,0.037109375,-0.03515625
1.125,-0.25,0.0,-0.0078125
-0.5625,3.25,0.00048828125,0.00341796875
-0.5625,2.625,-0.337890625,0.341796875
-0.1875,3.25,-0.17578125,0.17578125
0.75,1.0,0.09375,-0.09375
0.0,2.1875,0.08984375,-0.08984375
-1.625,2.6875,0.267578125,-0.271484375
0.5625,-0.3125,0.328125,-0.32421875
-0.5625,1.875,0.03125,-0.03515625
0.0,1.125,0.296875,-0.29296875
2.5,-0.6875,-0.0625,0.0625
-0.125,2.125,0.03515625,-0.033203125
-0.5625,3.375,-0.203125,0.203125
-2.25,4.1875,0.05078125,-0.0546875
0.3125,3.3125,0.1436767578125,-0.1434326171875
1.3125,0.1875,0.22265625,-0.22265625
1.0,0.375,-0.12890625,0.125
-1.9375,2.6875,-0.17578125,0.17578125
0.9375,0.1875,0.76953125,-0.76953125
-1.0625,3.5,-0.0546875,0.0625
1.1875,0.8125,0.02734375,-0.02734375
1.375,0.5625,-0.30859375,0.296875
-0.8125,3.25,-0.3046875,0.3046875
-2.125,1.6875,-0.01171875,0.015625
-0.4375,1.3125,-0.1484375,0.1484375
-1.125,1.5,0.1785888671875,-0.1790771484375
-1.75,1.8125,0.09765625,-0.1015625
-0.9375,2.0,-0.2109375,0.21875
-0.875,3.375,0.15625,-0.15625
-0.8125,1.75,0.109375,-0.11328125
0.5625,-0.0625,-0.34765625,0.3515625
0.125,1.9375,0.150390625,-0.1484375
-0.25,0.625,0.23828125,-0.236328125
0.1875,1.3125,0.03125,-0.03125
-3.5625,5.125,-0.029296875,0.025390625
-0.5625,2.5625,-0.30078125,0.30078125
-0.25,2.0625,0.42578125,-0.4296875
1.0625,-0.4375,-0.20703125,0.20703125
-1.0,1.1875,0.2578125,-0.2578125
-0.125,1.1875,0.103515625,-0.1016845703125
-0.75,1.875,0.4296875,-0.4296875
0.625,1.1875,0.162109375,-0.166015625
1.5,1.4375,0.06640625,-0.06640625
2.1875,0.9375,-0.21875,0.2109375
-0.125,1.625,-0.078125,0.08203125
-1.1875,2.125,-0.0966796875,0.09814453125
0.75,0.3125,-0.1484375,0.15625
-0.875,3.4375,-0.1484375,0.15625
-3.5625,3.875,0.0672607421875,-0.06622314453125
0.25,0.0,0.08984375,-0.09375
0.0,1.3125,0.263671875,-0.259765625
0.625,2.8125,-0.119140625,0.119140625
0.3125,1.1875,-0.06298828125,0.06298828125
0.125,-0.375,-0.18359375,0.18359375
-1.75,2.75,0.208984375,-0.21484375
0.6875,0.125,0.2734375,-0.26953125
1.1875,-1.0,0.052490234375,-0.053955078125
1.0,0.25,-0.44921875,0.44921875
1.875,-1.25,0.046875,-0.05078125
1.3125,0.1875,0.41796875,-0.41796875
2.0625,-0.375,0.234375,-0.23046875
-0.4375,1.75,0.4150390625,-0.43359375
0.3125,0.6875,0.8583984375,-0.8583984375
0.0625,0.8125,0.3203125,-0.3203125
-0.125,1.0625,0.37109375,-0.37109375
-0.375,1.875,-0.107421875,0.107421875
-0.125,0.125,0.09375,-0.09375
-1.75,3.0625,-0.06640625,0.06640625
1.875,-0.8125,-0.224609375,0.224609375
1.625,1.0625,-0.177734375,0.177734375
-2.3125,3.875,0.109375,-0.109375
0.9375,1.125,-0.1171875,0.1171875
-0.875,2.3125,0.24609375,-0.24609375
-1.4375,2.9375,-0.3515625,0.3515625
-2.125,3.875,0.12890625,-0.12890625
-1.5625,4.25,0.5189208984375,-0.5189208984375
1.4375,0.6875,0.150390625,-0.150390625
-1.4375,2.75,-0.640625,0.640625
1.6875,0.25,0.1796875,-0.1796875
-1.0,1.4375,-0.14453125,0.140625
-0.125,2.1875,0.12890625,-0.12890625
1.4375,0.375,-0.3828125,0.37890625
-0.375,1.25,0.48828125,-0.4921875
-1.75,2.4375,-0.208984375,0.20703125
0.8125,0.25,0.578125,-0.5703125
-2.4375,1.5,0.15625,-0.154296875
0.375,2.3125,0.009765625,-0.013671875
0.4375,0.5625,0.015625,-0.015625
-0.125,2.875,-0.1064453125,0.11572265625
-0.875,2.125,0.0390625,-0.0390625
2.625,0.6875,-0.01953125,0.01953125
-0.75,2.0625,-0.052734375,0.052734375
-2.1875,2.25,-0.064453125,0.064453125
-1.3125,3.375,-1.080078125,1.076171875
-0.625,2.75,-0.140625,0.140625
-0.375,1.8125,-0.326171875,0.3173828125
-0.5,2.6875,0.015625,-0.0234375
-0.3125,2.4375,-0.21875,0.21875
-0.8125,0.6875,-0.064453125,0.064453125
2.0,0.5,0.06640625,-0.05859375
-1.25,0.6875,0.08447265625,-0.082763671875
-1.25,3.625,-0.1015625,0.09765625
-1.0,1.75,0.0625,-0.0625
1.25,2.125,0.26953125,-0.26953125
0.75,0.125,0.224609375,-0.224609375
0.0625,1.5,0.0703125,-0.06640625
1.6875,1.875,0.014404296875,-0.013427734375
0.1875,2.1875,-0.5234375,0.5234375
0.375,1.5,-0.2109375,0.203125
0.75,2.0,-0.12109375,0.12109375
0.0625,0.3125,-0.021484375,0.021484375
1.8125,1.125,0.044921875,-0.04296875
1.625,0.0,-0.12109375,0.125
0.3125,1.0,-0.12109375,0.12109375
-2.375,4.3125,0.0,0.001953125
0.25,0.375,0.12890625,-0.12109375
-1.0625,1.8125,-0.11328125,0.1171875
0.75,3.0,-0.328125,0.3203125
0.6875,1.625,0.15234375,-0.1484375
-1.4375,2.3125,0.109375,-0.1171875
1.1875,0.375,-0.1171875,0.115234375
-1.0625,4.0,0.00390625,-0.0078125
0.125,1.5,0.07421875,-0.078125
-2.1875,6.375,0.154296875,-0.154296875
-0.375,2.5,0.0234375,-0.02734375
-0.75,1.625,0.04705810546875,-0.0465087890625
-0.5,1.1875,0.03515625,-0.03515625
-1.125,2.6875,0.1422119140625,-0.1422119140625
-3.0625,3.875,-0.244140625,0.244140625
-0.5,1.25,-0.1015625,0.1015625
-2.3125,2.75,-0.39453125,0.39453125
0.125,1.0625,0.0703125,-0.0703125
0.4375,0.8125,0.140625,-0.140625
1.75,0.75,0.80419921875,-0.80419921875
0.5625,1.1875,-0.22265625,0.22265625
-0.25,1.25,-0.05859375,0.05859375
-1.25,2.8125,0.0234375,-0.0234375
2.1875,0.0625,0.357421875,-0.357421875
2.5,0.125,0.16015625,-0.16015625
0.0,1.5625,-0.24609375,0.24609375
1.6875,2.125,-0.01953125,0.01953125
0.625,0.3125,0.28515625,-0.28515625
-2.8125,4.5625,-0.123046875,0.1240234375
0.5625,0.625,0.111328125,-0.109375
0.1875,0.8125,0.0703125,-0.0703125
1.0625,0.875,-0.296875,0.296875
1.3125,-0.75,0.17578125,-0.17578125
0.0625,1.375,0.106201171875,-0.1065673828125
0.625,0.5625,-0.109375,0.109375
-1.125,3.6875,-0.296875,0.296875
0.5625,1.5625,0.21875,-0.21875
1.5625,-1.125,-0.2421875,0.2421875
1.4375,0.375,0.1552734375,-0.16796875
0.75,0.1875,0.1875,-0.18359375
0.0,3.8125,-0.171875,0.171875
-1.6875,2.3125,-0.177734375,0.1796875
-0.3125,1.625,-0.068359375,0.068359375
0.0625,2.9375,-0.69140625,0.6953125
1.625,0.625,0.58984375,-0.58984375
-1.8125,2.8125,-0.0703125,0.0703125
0.9375,1.375,0.078125,-0.078125
-1.5,3.875,0.00390625,-0.0078125
0.0,2.0,0.197265625,-0.197265625
-0.3125,0.59375,0.052215576171875,-0.05169677734375
1.8125,-0.3125,-0.10546875,0.1015625
-0.4375,1.5,-0.1171875,0.119140625
-0.0625,-1.375,-0.046875,0.046875
-0.3125,1.0625,-0.138671875,0.138671875
-2.0,1.6875,-0.4921875,0.5
0.5,2.25,-0.15625,0.15234375
0.625,0.75,0.03515625,-0.04296875
-0.6875,1.6875,-0.09375,0.0927734375
-1.3125,2.4375,-0.10546875,0.1015625
-1.25,3.375,-0.29296875,0.29296875
-0.4375,2.0,-0.1015625,0.10546875
1.0625,0.375,0.03125,-0.03125
1.3125,3.125,0.7939453125,-0.7998046875
0.25,1.8125,0.0377197265625,-0.03662109375
1.8125,-0.5625,0.33984375,-0.34375
2.3125,-1.25,-0.14453125,0.140625
-2.125,2.0,0.26171875,-0.255859375
-1.5,2.75,0.31201171875,-0.3095703125
-2.625,5.0,-0.16015625,0.171875
0.0,0.25,0.140625,-0.140625
-0.625,3.0,-0.25,0.25
0.6875,0.625,0.759765625,-0.765625
-2.3125,2.8125,0.1185302734375,-0.11846923828125
-0.75,1.5,-0.16796875,0.171875
1.5,-0.4375,-0.005859375,0.00390625
0.5625,1.0625,-0.09375,0.09375
0.8125,-0.1875,-0.138671875,0.138671875
0.8125,1.75,0.046875,-0.046875
1.75,0.625,0.2646484375,-0.2646484375
-1.875,2.6875,-0.8671875,0.8671875
-0.875,2.1875,-0.24072265625,0.24072265625
1.125,-0.6875,0.31640625,-0.31640625
1.375,0.6875,-0.18359375,0.18359375
-0.625,2.75,-0.109375,0.109375
0.625,0.4375,0.177734375,-0.177734375
-0.1875,1.125,-0.3515625,0.3515625
-3.3125,4.75,-0.396484375,0.396484375
0.375,0.75,0.078125,-0.078125
-2.375,3.1875,-0.203125,0.203125
1.5625,-0.4375,0.01171875,-0.01171875
3.0625,-1.625,0.021484375,-0.021484375
1.25,1.5625,-0.21875,0.21875
1.375,-2.0625,0.77734375,-0.7734375
0.25,1.0,0.130859375,-0.130859375
1.5,1.375,0.568359375,-0.568359375
0.8125,0.125,0.09765625,-0.09765625
-0.25,3.25,0.1640625,-0.1640625
0.0,-0.1875,0.3984375,-0.40625
0.125,1.375,-0.3515625,0.3515625
-2.6875,4.0,0.29296875,-0.291015625
-0.8125,2.5625,-0.267578125,0.267578125
-1.375,4.1875,-0.23046875,0.23046875
-0.0625,3.0625,0.01953125,-0.017578125
1.4375,0.1875,0.224609375,-0.216796875
-0.8125,2.1875,0.19921875,-0.203125
-1.5,1.9375,0.09375,-0.1015625
0.9375,-0.3125,-0.044921875,0.044921875
-2.6875,3.875,-0.08984375,0.08984375
-1.1875,1.875,0.013671875,-0.01171875
-1.3125,2.625,-0.36328125,0.37109375
0.0625,0.5625,0.015625,-0.01953125
1.1875,-1.0625,-0.04296875,0.0390625
-1.0625,1.0,0.16796875,-0.1640625
-4.6875,5.5625,0.84375,-0.84375
-1.9375,4.1875,0.05078125,-0.05078125
0.5,0.1875,-0.015625,0.015625
-1.9375,2.1875,-0.0052490234375,0.0062255859375
-1.1875,1.3125,0.1171875,-0.109375
0.625,1.75,0.27734375,-0.27734375
0.625,0.9375,-0.28125,0.28515625
-0.25,-1.1875,0.375,-0.375
0.375,2.0,0.07421875,-0.07421875
-2.9375,3.375,-0.0625,0.0625
-1.4375,2.6875,0.103515625,-0.1005859375
1.375,2.0,-0.123046875,0.123046875
-0.625,4.5625,0.140625,-0.140625
-0.125,2.09375,-0.0916748046875,0.0916748046875
2.3125,-0.9375,0.46661376953125,-0.46661376953125
1.875,-0.9375,0.5703125,-0.5703125
-1.625,2.5625,0.19140625,-0.19140625
-0.375,2.5625,-0.228515625,0.228515625
0.6875,0.5,1.34765625,-1.34765625
-0.625,2.875,-0.02734375,0.02734375
-2.0,2.5625,0.0859375,-0.0859375
0.4375,1.8125,-0.0078125,0.0078125
-0.5625,1.1875,-0.009765625,0.009765625
0.1875,1.4375,-0.0234375,0.0234375
3.375,-0.4375,0.328125,-0.328125
-1.125,2.75,-0.10546875,0.10546875
-2.125,3.1875,-0.1796875,0.1796875
-1.3125,3.25,-0.04296875,0.04296875
0.625,0.9375,-0.1640625,0.1640625
-0.75,2.25,0.6875,-0.6875
1.5625,1.5625,0.208984375,-0.208984375
0.75,-0.6875,-0.22265625,0.22265625
3.5625,-2.09375,0.28515625,-0.28515625
0.625,0.1875,0.130859375,-0.130859375
-3.0625,2.1875,0.38671875,-0.38671875
0.5625,0.625,0.1181640625,-0.1181640625
-0.1875,0.875,0.1025390625,-0.1025390625
-4.125,5.875,-0.294921875,0.294921875
-1.25,3.0,-0.0390625,0.0390625
1.0,4.5625,0.4609375,-0.4609375
-1.6875,3.75,0.15234375,-0.15234375
-0.9375,1.6875,0.046875,-0.046875
0.125,2.75,0.2578125,-0.2578125
0.375,0.75,0.068359375,-0.068359375
0.375,1.5,-0.015625,0.015625
-2.3125,2.75,-0.044921875,0.041015625
1.9375,-0.125,0.54296875,-0.5390625
0.625,-0.125,0.0810546875,-0.08837890625
2.0,-0.5625,-0.03125,0.03125
-0.5,2.125,0.0869140625,-0.08740234375
0.6875,1.4375,-0.078125,0.08203125
-1.4375,3.375,0.08984375,-0.08984375
-1.0625,3.0,0.23828125,-0.228515625
-0.0625,0.375,0.064453125,-0.064453125
-0.5625,5.125,0.3515625,-0.359375
0.3125,2.125,0.068359375,-0.0703125
0.4375,0.375,-0.15625,0.15625
0.6875,1.3125,0.0859375,-0.0859375
-1.875,2.3125,-0.03125,0.0234375
-1.375,1.375,-0.09375,0.09375
1.3125,0.3125,0.4375,-0.4375
0.5,4.0,-0.46875,0.46875
0.375,-1.0,-0.28515625,0.28515625
0.875,0.75,-0.15625,0.15625
-0.5625,2.3125,0.0234375,-0.0234375
0.75,0.8125,0.0078125,-0.0078125
0.5,1.75,-0.12890625,0.12890625
-1.25,4.1875,0.04296875,-0.04296875
0.1875,1.125,-0.123046875,0.123046875
-1.625,1.625,-0.40234375,0.40234375
-3.1875,3.6875,0.412109375,-0.412109375
-0.1875,0.25,-0.30859375,0.30859375
0.5,1.9375,-0.134765625,0.134765625
-1.375,2.625,0.2265625,-0.2265625
-2.0,4.5625,-0.2109375,0.2109375
0.3125,1.75,-0.080078125,0.080078125
0.4375,3.125,-0.40869140625,0.40869140625
2.1875,0.5625,0.015625,-0.01953125
-0.1875,0.75,0.890625,-0.8828125
1.375,0.25,-0.04296875,0.046875
-0.0625,0.9375,-0.171875,0.1796875
-0.0625,1.625,0.1953125,-0.19921875
1.9375,1.875,0.435546875,-0.435546875
-0.875,0.5,-0.029296875,0.029296875
0.6875,1.4375,-0.2109375,0.2109375
-3.375,4.4375,-0.357421875,0.357421875
1.25,0.25,0.26171875,-0.26171875
-3.3125,2.9375,-0.140625,0.14453125
-3.5,2.6875,-0.2109375,0.208984375
2.1875,0.0625,0.87841796875,-0.87255859375
-1.9375,0.5625,0.03125,-0.0234375
0.125,-0.8125,0.314453125,-0.31640625
-2.25,1.3125,0.109375,-0.11328125
0.3125,1.375,-0.5625,0.5546875
1.375,2.25,0.609375,-0.6015625
0.25,1.0,-0.185546875,0.1875
-2.25,1.0625,0.08203125,-0.0859375
1.375,0.3125,-0.0859375,0.0859375
1.3125,2.1875,-0.01171875,0.015625
-1.875,2.4375,-0.013671875,0.015625
1.625,-1.0,0.6640625,-0.6640625
1.25,0.4375,0.14453125,-0.12890625
-0.375,2.0625,-0.158203125,0.154296875
0.125,0.6875,0.33203125,-0.33203125
-1.125,2.8125,-0.1953125,0.19921875
0.25,1.1875,0.06640625,-0.06640625
-1.5,2.1875,-0.13671875,0.13671875
1.9375,-0.375,-0.03515625,0.03515625
0.875,-0.4375,-0.126953125,0.126953125
0.875,-0.8125,0.12109375,-0.12109375
0.25,1.3125,0.08984375,-0.08984375
-1.5625,2.3125,0.02099609375,-0.02099609375
-0.375,1.3125,-0.0078125,0.0078125
-1.5,2.75,-0.40625,0.40625
0.875,1.0,-0.017578125,0.017578125
-2.1875,3.125,-0.15234375,0.15234375
-1.4375,2.1875,0.7080078125,-0.7080078125
1.3125,-0.0625,0.390625,-0.390625
0.5,1.9375,-0.23046875,0.23046875
0.0,1.75,0.15625,-0.15625
0.25,1.125,-0.046875,0.046875
-0.25,0.125,0.0546875,-0.0546875
-0.4375,2.4375,-0.18115234375,0.18115234375
-1.3125,2.8125,-0.32421875,0.33203125
-1.75,3.625,-0.01953125,0.01953125
0.875,-0.875,0.01171875,-0.01171875
1.0625,1.0625,0.421875,-0.41796875
2.125,-0.5625,-0.09765625,0.1015625
0.1875,1.6875,0.17578125,-0.1796875
-0.375,1.5,0.017578125,-0.021484375
1.0625,-0.1875,-0.08984375,0.09375
-0.75,1.375,-0.103515625,0.099609375
4.0,-2.3125,0.5,-0.5
0.6875,0.3125,0.12890625,-0.125
0.0625,0.9375,0.0167236328125,-0.0142822265625
1.0625,1.125,-0.001953125,0.001953125
1.5,0.75,-0.3134765625,0.31689453125
3.1875,-1.5,0.75390625,-0.7578125
-1.125,4.4375,0.7421875,-0.7421875
3.875,-0.9375,0.546875,-0.55078125
1.875,0.1875,-0.25,0.25
-0.1875,1.125,0.46484375,-0.4609375
0.6875,0.4375,0.1875,-0.1875
-0.4375,0.125,0.03125,-0.033203125
1.125,-0.75,0.046875,-0.046875
2.875,0.125,0.0078125,-0.0078125
1.0625,2.0,0.4765625,-0.4765625
-0.4375,2.0,-0.234375,0.234375
0.0625,2.8125,-0.044921875,0.04296875
0.25,0.625,0.33203125,-0.32421875
0.875,2.0,-0.11279296875,0.10888671875
1.25,0.4375,0.66015625,-0.66015625
2.25,-0.375,0.98046875,-0.98828125
0.375,2.25,0.5556640625,-0.5498046875
0.625,0.875,-0.1328125,0.1328125
0.125,0.9375,0.0390625,-0.0390625
-3.125,4.5,-0.4765625,0.4765625
1.375,-0.5625,0.6796875,-0.6796875
2.625,-0.75,0.13671875,-0.13671875
-0.1875,2.0,0.2421875,-0.2421875
-1.5,2.4375,0.4296875,-0.4296875
-0.5625,2.875,-0.4921875,0.4921875
-1.0625,2.3125,0.23828125,-0.23828125
4.8125,-1.75,0.361328125,-0.361328125
1.75,3.6875,-0.025390625,0.025390625
-0.5625,2.375,0.296875,-0.296875
0.75,1.0625,0.462890625,-0.462890625
-0.6875,2.25,0.0703125,-0.0703125
-2.3125,4.1875,-0.625,0.625
-1.1875,1.75,0.216796875,-0.216796875
1.3125,-0.375,0.193359375,-0.193359375
-3.5,2.4375,-0.150390625,0.150390625
1.25,-0.4375,-0.1875,0.1875
0.6875,2.0625,0.28125,-0.28125
2.1875,-0.3125,-0.1630859375,0.1630859375
-0.75,1.9375,-0.03125,0.03125
-0.8125,1.75,0.7265625,-0.7265625
-1.125,3.4375,0.149169921875,-0.149169921875
-0.5625,1.5625,-0.80078125,0.80078125
-0.5,2.0,-0.033203125,0.033203125
-2.8125,3.6875,0.203125,-0.203125
1.125,1.3125,0.63671875,-0.63671875
0.875,0.1875,-0.078125,0.078125
-2.75,0.5625,0.3828125,-0.3828125
1.4375,0.0625,-0.158203125,0.158203125
0.125,1.875,0.0234375,-0.0234375
-0.125,1.875,1.40234375,-1.40234375
-0.8125,1.8125,-0.2734375,0.27734375
0.3125,0.3125,0.13671875,-0.13671875
-1.875,2.1875,-0.25390625,0.25
-1.25,2.75,-0.4765625,0.48828125
-0.5625,1.5625,-0.0859375,0.0859375
-3.6875,3.5625,-0.619140625,0.619140625
1.0,0.75,0.0390625,-0.0390625
1.0625,1.5625,0.234375,-0.234375
-3.375,1.5,0.142578125,-0.146484375
0.1875,0.375,0.125,-0.12890625
-3.25,2.0,-0.12890625,0.1298828125
-1.125,2.4375,-0.20703125,0.20703125
2.75,-0.3125,0.08984375,-0.08984375
-0.0625,0.3125,0.203125,-0.203125
-1.4375,1.3125,0.5,-0.50390625
0.5,0.125,-0.02734375,0.0234375
-0.75,1.875,-0.15625,0.16015625
-1.25,4.125,0.2099609375,-0.2099609375
-1.1875,3.625,-0.43359375,0.431640625
0.625,2.3125,-0.033203125,0.03515625
1.0625,-0.25,0.21875,-0.2109375
1.375,0.0,0.2734375,-0.27734375
0.5625,0.4375,-0.16015625,0.16015625
-0.875,1.4375,0.10546875,-0.1015625
1.5625,-0.5625,0.1171875,-0.12109375
0.9375,-0.6875,0.7265625,-0.732421875
1.0,1.625,0.134765625,-0.134765625
1.0,-0.3125,0.125,-0.125
2.25,-1.0625,0.4296875,-0.43359375
1.75,0.0,-0.33984375,0.33984375
0.25,1.1875,-0.17578125,0.171875
-0.9375,0.6875,0.509765625,-0.51123046875
-0.6875,0.75,-0.10546875,0.10546875
-2.3125,3.0,-0.51171875,0.51171875
0.6875,1.1875,0.103515625,-0.103515625
-0.3125,2.0,0.00146484375,-0.00146484375
0.375,1.25,-0.2265625,0.2265625
0.25,1.25,0.1640625,-0.1640625
0.125,0.6875,0.087890625,-0.087890625
0.875,-0.125,0.029296875,-0.029296875
-2.75,2.3125,0.169921875,-0.169921875
-1.375,4.5625,-0.1875,0.1875
0.3125,1.6875,0.30078125,-0.30078125
-0.4375,1.4375,-0.0625,0.0625
-0.0625,2.1875,-0.8046875,0.8046875
0.75,0.5625,0.166015625,-0.166015625
2.125,-1.6875,0.2021484375,-0.2021484375
-2.1875,0.4375,-0.1796875,0.1796875
0.0625,0.25,0.283203125,-0.291015625
-1.5,2.75,-0.140625,0.140625
-1.25,5.0,-0.212890625,0.216796875
-1.75,4.0625,-0.09765625,0.095703125
0.125,0.6875,0.201171875,-0.201171875
1.25,0.625,0.1796875,-0.17578125
0.9375,1.25,0.1015625,-0.099609375
-0.125,0.5625,-0.140625,0.14453125
0.3125,0.375,0.443359375,-0.4365234375
-0.1875,1.5625,0.0625,-0.06640625
1.0,-0.25,0.65625,-0.6640625
-0.1875,1.1875,-0.353515625,0.359375
-1.5625,2.5625,0.03271484375,-0.03271484375
1.4375,-0.5625,0.248046875,-0.24609375
-1.125,2.4375,-0.35546875,0.3515625
-1.9375,3.25,0.04296875,-0.05078125
0.6875,-0.1875,0.2265625,-0.2265625
-1.0625,2.9375,0.50390625,-0.50390625
-1.6875,0.9375,0.2578125,-0.2578125
2.625,-1.375,0.8515625,-0.8515625
-0.9375,2.3125,0.03515625,-0.03515625
1.3125,-0.75,0.6650390625,-0.6650390625
0.0625,0.625,-0.01953125,0.01953125
0.625,2.4375,0.40625,-0.40625
-0.25,2.3125,1.10546875,-1.10546875
0.625,0.125,0.078125,-0.078125
0.8125,1.125,0.09375,-0.09375
0.4375,2.25,-0.08984375,0.08984375
0.25,2.1875,0.8916015625,-0.8916015625
-0.3125,1.9375,-0.158203125,0.158203125
0.5625,0.0,-0.0244140625,0.0244140625
-1.75,2.5625,0.4658203125,-0.4658203125
0.0625,1.375,0.443359375,-0.451171875
-1.0625,2.375,0.368408203125,-0.365478515625
-1.6875,2.5625,-0.30859375,0.3046875
-1.125,1.75,-0.19921875,0.19140625
1.75,-1.75,0.03515625,-0.03515625
0.1875,3.9375,0.20703125,-0.203125
-1.75,2.25,0.171875,-0.1796875
0.875,0.3125,0.1171875,-0.11328125
0.375,1.0,0.240234375,-0.240234375
-1.1875,2.75,0.04296875,-0.04296875
0.4375,1.71875,0.0703125,-0.0703125
-1.4375,3.6875,0.15625,-0.16796875
-1.0,1.375,-0.35546875,0.359375
0.3125,1.75,-0.29296875,0.29296875
-1.5625,3.6875,-0.41015625,0.4140625
0.8125,0.1875,-0.11328125,0.1171875
-2.0,3.125,-0.4453125,0.4453125
3.6875,-0.8125,0.26171875,-0.2578125
0.75,1.125,-0.18359375,0.18359375
0.5,1.3125,-0.095703125,0.095703125
-0.1875,0.75,0.5546875,-0.5546875
0.625,1.9375,0.01171875,-0.0078125
-0.5625,4.0,0.14453125,-0.150390625
2.0625,0.0625,0.095703125,-0.09375
0.625,1.25,0.2578125,-0.2578125
-3.0625,3.5,0.064208984375,-0.063232421875
0.6875,0.5,0.134765625,-0.13671875
-0.25,2.1875,0.3515625,-0.34765625
0.625,-0.5,-0.52734375,0.53125
-2.375,2.9375,0.037109375,-0.037109375
1.875,-1.6875,0.02734375,-0.0234375
-0.25,2.0625,0.390625,-0.39453125
0.0625,1.5625,-0.326171875,0.328125
-2.375,1.875,-0.4375,0.4375
-1.9375,3.4375,-0.2578125,0.25390625
-1.125,2.375,0.0,0.00390625
-0.5625,1.1875,-0.0703125,0.0703125
0.5,0.375,0.13671875,-0.1328125
-0.625,2.125,-0.5078125,0.5
-0.9375,2.375,-0.3046875,0.3125
0.375,2.1875,0.0345458984375,-0.0340576171875
-2.1875,3.0625,0.37646484375,-0.37744140625
-0.0625,1.375,-0.681640625,0.681640625
-0.0625,1.75,0.09765625,-0.09765625
0.9375,1.0625,0.08203125,-0.0703125
0.1875,1.125,-0.12109375,0.12109375
-2.1875,4.375,0.00390625,0.00390625
-0.75,0.75,0.2421875,-0.2421875
-2.25,2.8125,0.237060546875,-0.237060546875
1.3125,0.5,0.009765625,-0.009765625
-4.1875,2.8125,0.466796875,-0.466796875
-1.625,1.6875,-0.09765625,0.09765625
0.75,0.5625,0.4375,-0.4375
-0.75,3.0625,-0.19140625,0.19140625
0.1875,1.125,0.68505859375,-0.68505859375
-0.4375,-0.4375,0.0859375,-0.0859375
-0.4375,0.625,-0.1484375,0.1484375
-1.625,1.6875,0.1279296875,-0.1279296875
-0.25,1.625,-0.2109375,0.2109375
-1.3125,2.625,-0.140625,0.140625
-0.75,3.5,-0.02734375,0.02734375
-0.6875,1.5,0.126953125,-0.126953125
1.4375,0.9375,-0.0234375,0.0234375
0.6875,1.625,0.34375,-0.34375
2.4375,0.625,0.125,-0.125
-0.9375,2.0625,0.01171875,-0.01171875
0.8125,0.0625,0.2763671875,-0.27685546875
-0.9375,3.5625,-0.068359375,0.068359375
-1.0,3.375,-0.49609375,0.49609375
-0.9375,2.375,0.1796875,-0.177734375
-1.875,3.0,-0.0078125,0.0078125
1.9375,2.4375,0.021484375,-0.0234375
0.625,1.5,0.08203125,-0.08203125
0.4375,1.0625,0.1875,-0.18359375
-0.1875,1.875,0.099609375,-0.09765625
-2.5625,2.8125,0.220703125,-0.216796875
-1.0625,0.5625,0.265625,-0.265625
-1.4375,2.625,0.029296875,-0.02734375
0.875,1.6875,0.06640625,-0.06640625
-0.4375,1.8125,-0.26953125,0.26953125
0.5625,0.5625,0.3701171875,-0.3642578125
-0.625,1.125,0.328125,-0.3251953125
0.8125,-0.25,0.0703125,-0.078125
-0.125,0.625,-0.259765625,0.244140625
1.125,-0.8125,-0.00390625,0.00390625
0.8125,1.1875,0.158203125,-0.15625
-2.3125,2.5625,0.3076171875,-0.3046875
1.75,0.75,0.03515625,-0.03515625
-2.0,2.75,-0.46484375,0.4609375
0.1875,0.5625,-0.0546875,0.0546875
-0.5625,0.1875,-0.1484375,0.138671875
2.0625,-0.25,0.140625,-0.140625
0.25,1.5,-0.20703125,0.20703125
1.9375,0.5625,0.326171875,-0.322265625
-1.875,6.9375,-0.109375,0.11328125
-2.4375,3.375,-0.2734375,0.2734375
0.8125,1.375,0.0625,-0.06640625
-1.5625,1.5,-0.171875,0.171875
0.625,1.0,-0.11328125,0.11328125
1.375,1.0,0.22265625,-0.2265625
-1.5625,4.75,-0.3203125,0.32421875
2.0625,-0.1875,0.0625,-0.0625
