s_cong_Trans,s_inc_Trans,w_cong_Trans,w_inc_Trans,s_cong_Intrans,s_inc_Intrans,w_cong_Intrans,w_inc_Intrans,s_PE_Transitive,s_PE_Intransitive,w_PE_Transitive,w_PE_Intransitive
-66.0625,-66.6875,-6.60546875,-7.03515625,-45.1875,-46.21875,-7.3125,-6.86328125,0.625,1.03125,0.4296875,-0.44921875
-55.5,-58.84375,-8.5,-9.3203125,-41.34375,-40.4375,-9.34375,-8.5390625,3.34375,-0.90625,0.8203125,-0.8046875
-57.28125,-62.0,-7.56640625,-7.453125,-43.625,-42.03125,-7.49609375,-7.296875,4.71875,-1.59375,-0.11328125,-0.19921875
-60.34375,-61.90625,-4.9765625,-5.55078125,-45.71875,-47.1875,-6.1171875,-6.20703125,1.5625,1.46875,0.57421875,0.08984375
-64.1875,-63.1875,-6.45703125,-6.51953125,-44.53125,-47.125,-5.7734375,-5.73046875,-1.0,2.59375,0.0625,-0.04296875
-50.21875,-54.25,-6.015625,-6.4609375,-39.125,-37.71875,-7.2265625,-6.89453125,4.03125,-1.40625,0.4453125,-0.33203125
-64.75,-67.375,-6.5625,-6.55078125,-45.625,-45.84375,-6.140625,-5.859375,2.625,0.21875,-0.01171875,-0.28125
-50.15625,-55.09375,-9.7578125,-10.28125,-39.625,-37.4375,-13.296875,-12.75,4.9375,-2.1875,0.5234375,-0.546875
-66.6875,-70.8125,-7.71875,-7.71484375,-52.09375,-53.3125,-10.625,-10.75,4.125,1.21875,-0.00390625,0.125
-60.75,-61.6875,-9.0546875,-7.98828125,-40.40625,-39.96875,-9.6953125,-9.4140625,0.9375,-0.4375,-1.06640625,-0.28125
-55.3125,-60.53125,-9.171875,-9.5234375,-44.28125,-41.9375,-9.625,-9.15625,5.21875,-2.34375,0.3515625,-0.46875
-54.5625,-58.59375,-10.75,-12.296875,-44.0,-39.8125,-12.0078125,-10.7890625,4.03125,-4.1875,1.546875,-1.21875
-61.65625,-63.40625,-8.4921875,-8.8671875,-40.0625,-41.8125,-5.81640625,-5.71484375,1.75,1.75,0.375,-0.1015625
-56.375,-58.9375,-8.3828125,-8.359375,-40.375,-40.4375,-6.9609375,-6.89453125,2.5625,0.0625,-0.0234375,-0.06640625
-68.625,-68.3125,-11.9296875,-10.4140625,-49.46875,-50.3125,-10.0546875,-9.875,-0.3125,0.84375,-1.515625,-0.1796875
-64.1875,-64.1875,-5.6484375,-5.7265625,-45.15625,-46.75,-6.546875,-7.18359375,0.0,1.59375,0.078125,0.63671875
-53.5,-56.25,-9.3203125,-8.609375,-40.84375,-41.9375,-9.6953125,-10.3984375,2.75,1.09375,-0.7109375,0.703125
-66.625,-71.75,-8.5234375,-9.3515625,-50.15625,-48.4375,-8.9921875,-8.1015625,5.125,-1.71875,0.828125,-0.890625
-57.09375,-59.65625,-12.140625,-12.2109375,-42.09375,-40.28125,-12.453125,-11.21875,2.5625,-1.8125,0.0703125,-1.234375
-57.5,-62.125,-8.1640625,-8.7265625,-42.375,-40.875,-9.6953125,-8.78125,4.625,-1.5,0.5625,-0.9140625
-56.53125,-53.84375,-12.296875,-13.1015625,-38.3125,-40.65625,-12.5078125,-12.125,-2.6875,2.34375,0.8046875,-0.3828125
-69.375,-73.5625,-7.40625,-7.30859375,-49.96875,-47.84375,-7.5625,-7.390625,4.1875,-2.125,-0.09765625,-0.171875
-61.125,-61.78125,-9.78125,-10.2890625,-41.59375,-43.53125,-8.71875,-9.3046875,0.65625,1.9375,0.5078125,0.5859375
-54.625,-55.3125,-7.17578125,-6.875,-35.15625,-36.09375,-8.171875,-8.2890625,0.6875,0.9375,-0.30078125,0.1171875
-74.3125,-78.0625,-9.7578125,-9.8828125,-59.3125,-57.0625,-10.1015625,-9.8359375,3.75,-2.25,0.125,-0.265625
-66.3125,-66.125,-11.7421875,-11.828125,-46.21875,-50.625,-12.8046875,-12.625,-0.1875,4.40625,0.0859375,-0.1796875
-59.0,-59.75,-9.6953125,-9.9140625,-42.96875,-43.71875,-10.21875,-9.8671875,0.75,0.75,0.21875,-0.3515625
-61.84375,-63.6875,-6.3125,-6.25390625,-41.59375,-42.125,-6.0625,-5.82421875,1.84375,0.53125,-0.05859375,-0.23828125
-48.03125,-52.03125,-8.5390625,-8.40625,-28.9375,-30.640625,-10.2421875,-10.3671875,4.0,1.703125,-0.1328125,0.125
-59.71875,-61.46875,-8.9921875,-9.28125,-43.90625,-44.3125,-10.875,-10.71875,1.75,0.40625,0.2890625,-0.15625
-65.0,-66.8125,-5.765625,-5.84765625,-48.0625,-47.0625,-5.015625,-4.94921875,1.8125,-1.0,0.08203125,-0.06640625
-64.1875,-64.1875,-7.46875,-6.9609375,-50.28125,-55.21875,-7.5,-8.03125,0.0,4.9375,-0.5078125,0.53125
-65.1875,-64.8125,-7.23828125,-6.98828125,-45.4375,-45.46875,-6.9140625,-7.140625,-0.375,0.03125,-0.25,0.2265625
-48.34375,-54.9375,-8.4140625,-9.296875,-37.3125,-33.375,-5.12109375,-4.828125,6.59375,-3.9375,0.8828125,-0.29296875
-59.0625,-60.875,-6.29296875,-6.81640625,-45.03125,-45.71875,-6.45703125,-6.078125,1.8125,0.6875,0.5234375,-0.37890625
-54.71875,-58.03125,-9.3671875,-9.84375,-41.4375,-40.03125,-10.9609375,-10.15625,3.3125,-1.40625,0.4765625,-0.8046875
-59.3125,-60.40625,-5.77734375,-5.7109375,-40.25,-41.78125,-6.41796875,-6.76171875,1.09375,1.53125,-0.06640625,0.34375
-59.6875,-64.625,-7.1328125,-7.5625,-49.0,-48.09375,-9.1328125,-7.8046875,4.9375,-0.90625,0.4296875,-1.328125
-65.625,-67.0,-12.1640625,-12.8046875,-49.5,-47.78125,-9.9921875,-10.15625,1.375,-1.71875,0.640625,0.1640625
-60.96875,-64.25,-6.46484375,-6.8359375,-42.03125,-43.875,-6.91796875,-6.7421875,3.28125,1.84375,0.37109375,-0.17578125
-53.5,-58.5,-4.0703125,-4.39453125,-40.4375,-34.5,-6.75390625,-3.794921875,5.0,-5.9375,0.32421875,-2.958984375
-63.5,-61.65625,-8.3125,-7.9140625,-38.75,-40.1875,-6.14453125,-6.3359375,-1.84375,1.4375,-0.3984375,0.19140625
-55.53125,-60.1875,-9.9296875,-11.34375,-36.96875,-35.09375,-8.296875,-8.140625,4.65625,-1.875,1.4140625,-0.15625
-67.1875,-68.0625,-6.75390625,-7.58203125,-42.59375,-40.9375,-7.69140625,-6.9609375,0.875,-1.65625,0.828125,-0.73046875
-60.8125,-59.34375,-4.27734375,-3.73828125,-36.6875,-41.0625,-6.0625,-7.46484375,-1.46875,4.375,-0.5390625,1.40234375
-61.5,-63.28125,-11.953125,-11.5,-45.8125,-47.15625,-12.078125,-13.21875,1.78125,1.34375,-0.453125,1.140625
-66.75,-66.4375,-7.20703125,-6.60546875,-50.875,-51.09375,-7.89453125,-8.390625,-0.3125,0.21875,-0.6015625,0.49609375
-61.40625,-61.28125,-4.9765625,-5.37109375,-39.75,-40.84375,-5.33203125,-5.64453125,-0.125,1.09375,0.39453125,0.3125
-64.25,-71.875,-6.64453125,-7.19140625,-54.25,-50.46875,-11.8984375,-9.1171875,7.625,-3.78125,0.546875,-2.78125
-64.0625,-64.6875,-7.84375,-8.140625,-46.34375,-47.65625,-8.5,-7.8359375,0.625,1.3125,0.296875,-0.6640625
-58.34375,-61.71875,-7.66015625,-8.0,-42.5,-40.78125,-8.484375,-7.78515625,3.375,-1.71875,0.33984375,-0.69921875
-60.65625,-62.25,-6.65234375,-6.29296875,-35.59375,-37.1875,-6.46875,-7.015625,1.59375,1.59375,-0.359375,0.546875
-60.59375,-60.75,-7.95703125,-8.2578125,-42.5,-44.6875,-8.59375,-8.3203125,0.15625,2.1875,0.30078125,-0.2734375
-58.4375,-57.53125,-7.30859375,-6.46484375,-38.25,-36.25,-9.6796875,-9.578125,-0.90625,-2.0,-0.84375,-0.1015625
-62.4375,-62.46875,-9.7421875,-9.578125,-40.125,-39.28125,-8.1328125,-8.0703125,0.03125,-0.84375,-0.1640625,-0.0625
-59.96875,-63.40625,-8.3125,-9.515625,-45.84375,-44.71875,-8.328125,-7.55078125,3.4375,-1.125,1.203125,-0.77734375
-61.25,-61.8125,-7.625,-6.78515625,-42.6875,-43.9375,-9.3046875,-9.5703125,0.5625,1.25,-0.83984375,0.265625
-52.34375,-59.09375,-9.1171875,-9.34375,-41.09375,-38.9375,-9.125,-8.6015625,6.75,-2.15625,0.2265625,-0.5234375
-62.375,-64.3125,-6.94921875,-7.22265625,-43.375,-43.53125,-5.78515625,-6.5078125,1.9375,0.15625,0.2734375,0.72265625
-60.1875,-64.0625,-7.57421875,-7.26953125,-49.21875,-48.84375,-9.5703125,-9.1171875,3.875,-0.375,-0.3046875,-0.453125
-65.0625,-69.0,-7.3203125,-7.94921875,-52.1875,-50.125,-6.6484375,-6.4921875,3.9375,-2.0625,0.62890625,-0.15625
-52.125,-54.8125,-6.8984375,-7.4765625,-32.125,-30.203125,-6.046875,-6.76953125,2.6875,-1.921875,0.578125,0.72265625
-58.90625,-59.65625,-9.7265625,-10.6015625,-35.25,-35.8125,-8.921875,-7.41796875,0.75,0.5625,0.875,-1.50390625
-61.3125,-66.0625,-7.7109375,-7.70703125,-41.125,-42.1875,-7.90234375,-7.8671875,4.75,1.0625,-0.00390625,-0.03515625
-67.0,-68.3125,-12.234375,-11.625,-46.5,-48.625,-10.8515625,-10.765625,1.3125,2.125,-0.609375,-0.0859375
-65.125,-68.6875,-11.46875,-10.7734375,-39.21875,-39.25,-11.5234375,-12.015625,3.5625,0.03125,-0.6953125,0.4921875
-59.4375,-63.8125,-8.3671875,-8.390625,-38.125,-36.34375,-8.4140625,-8.3359375,4.375,-1.78125,0.0234375,-0.078125
-66.625,-67.125,-14.765625,-14.84375,-43.625,-42.28125,-14.078125,-13.34375,0.5,-1.34375,0.078125,-0.734375
-59.25,-61.59375,-6.52734375,-6.75390625,-47.78125,-46.65625,-8.25,-7.6328125,2.34375,-1.125,0.2265625,-0.6171875
-68.0625,-70.1875,-7.80859375,-7.9375,-50.5625,-51.75,-6.89453125,-7.4375,2.125,1.1875,0.12890625,0.54296875
-57.09375,-60.09375,-9.0859375,-9.828125,-41.25,-40.625,-9.171875,-8.9453125,3.0,-0.625,0.7421875,-0.2265625
-65.375,-69.125,-6.35546875,-6.03125,-44.0625,-43.53125,-5.16015625,-5.05078125,3.75,-0.53125,-0.32421875,-0.109375
-65.1875,-67.5,-9.4140625,-8.8984375,-48.34375,-47.28125,-6.765625,-7.15625,2.3125,-1.0625,-0.515625,0.390625
-58.28125,-60.15625,-9.296875,-9.546875,-42.21875,-40.75,-10.5859375,-9.6796875,1.875,-1.46875,0.25,-0.90625
-49.65625,-49.59375,-8.0,-8.21875,-30.09375,-31.03125,-9.34375,-9.0078125,-0.0625,0.9375,0.21875,-0.3359375
-64.25,-64.1875,-6.62890625,-6.14453125,-41.03125,-43.375,-5.71484375,-6.140625,-0.0625,2.34375,-0.484375,0.42578125
-60.84375,-63.09375,-8.9453125,-8.7890625,-46.25,-47.6875,-4.8515625,-5.53125,2.25,1.4375,-0.15625,0.6796875
-57.9375,-58.0625,-8.859375,-8.5234375,-39.875,-41.71875,-8.015625,-9.0078125,0.125,1.84375,-0.3359375,0.9921875
-62.71875,-63.5625,-8.1875,-8.2265625,-49.375,-50.75,-9.015625,-8.6875,0.84375,1.375,0.0390625,-0.328125
-55.1875,-56.0,-8.0859375,-8.4921875,-39.46875,-40.0625,-8.9765625,-8.34375,0.8125,0.59375,0.40625,-0.6328125
-48.59375,-50.25,-8.8125,-8.6171875,-35.9375,-32.8125,-6.56640625,-7.00390625,1.65625,-3.125,-0.1953125,0.4375
-60.75,-61.03125,-7.3203125,-7.265625,-41.1875,-41.875,-7.546875,-7.57421875,0.28125,0.6875,-0.0546875,0.02734375
-64.625,-65.375,-6.2265625,-6.20703125,-49.75,-49.96875,-8.09375,-7.96484375,0.75,0.21875,-0.01953125,-0.12890625
-61.21875,-65.75,-5.8984375,-5.87109375,-42.75,-40.40625,-5.50390625,-5.65234375,4.53125,-2.34375,-0.02734375,0.1484375
-57.15625,-58.4375,-10.2890625,-11.25,-36.71875,-37.375,-8.7734375,-8.0546875,1.28125,0.65625,0.9609375,-0.71875
-55.875,-55.25,-10.15625,-10.2265625,-40.25,-40.9375,-9.5625,-9.375,-0.625,0.6875,0.0703125,-0.1875
-57.28125,-61.8125,-10.0703125,-11.2734375,-44.84375,-42.96875,-6.984375,-6.5859375,4.53125,-1.875,1.203125,-0.3984375
-59.03125,-62.5,-11.5390625,-10.8203125,-39.6875,-40.875,-10.890625,-10.8671875,3.46875,1.1875,-0.71875,-0.0234375
-55.5,-59.34375,-9.859375,-10.65625,-41.71875,-40.75,-11.140625,-10.6796875,3.84375,-0.96875,0.796875,-0.4609375
-63.6875,-63.0,-9.640625,-8.5234375,-47.125,-48.03125,-9.4140625,-9.734375,-0.6875,0.90625,-1.1171875,0.3203125
-58.15625,-63.96875,-7.6953125,-8.46875,-38.75,-36.84375,-6.41796875,-5.90234375,5.8125,-1.90625,0.7734375,-0.515625
-62.4375,-63.53125,-8.328125,-7.69921875,-38.8125,-40.40625,-8.2890625,-8.921875,1.09375,1.59375,-0.62890625,0.6328125
-55.4375,-59.375,-11.21875,-11.8125,-40.28125,-41.3125,-14.0390625,-12.9765625,3.9375,1.03125,0.59375,-1.0625
-63.875,-65.875,-4.984375,-4.890625,-45.4375,-46.0,-5.5390625,-5.44921875,2.0,0.5625,-0.09375,-0.08984375
-60.25,-63.6875,-14.1953125,-13.8828125,-40.3125,-41.0,-10.1953125,-10.2734375,3.4375,0.6875,-0.3125,0.078125
-60.59375,-63.5625,-10.3203125,-10.9765625,-43.78125,-43.125,-8.515625,-8.3671875,2.96875,-0.65625,0.65625,-0.1484375
-64.0,-66.5,-7.2265625,-8.2265625,-42.0,-41.28125,-6.8125,-6.7109375,2.5,-0.71875,1.0,-0.1015625
-56.15625,-58.03125,-11.71875,-10.9296875,-38.21875,-39.90625,-10.40625,-11.0234375,1.875,1.6875,-0.7890625,0.6171875
-70.8125,-73.25,-12.8359375,-13.21875,-47.53125,-47.46875,-14.6875,-14.703125,2.4375,-0.0625,0.3828125,0.015625
-54.0,-55.46875,-7.31640625,-7.6484375,-34.03125,-33.78125,-7.9609375,-7.62890625,1.46875,-0.25,0.33203125,-0.33203125
-65.6875,-65.9375,-10.2265625,-9.984375,-45.40625,-47.59375,-7.10546875,-7.46484375,0.25,2.1875,-0.2421875,0.359375
-54.09375,-54.875,-13.4296875,-13.4921875,-33.96875,-37.59375,-9.6484375,-10.4140625,0.78125,3.625,0.0625,0.765625
-59.8125,-61.28125,-17.03125,-17.734375,-38.59375,-39.15625,-15.2421875,-14.3203125,1.46875,0.5625,0.703125,-0.921875
-51.40625,-55.15625,-12.1640625,-12.84375,-37.03125,-36.6875,-12.625,-11.828125,3.75,-0.34375,0.6796875,-0.796875
-65.5625,-64.75,-11.296875,-11.375,-44.65625,-47.15625,-11.9765625,-12.234375,-0.8125,2.5,0.078125,0.2578125
-60.625,-67.375,-6.984375,-7.59375,-47.21875,-44.5625,-8.09375,-7.68359375,6.75,-2.65625,0.609375,-0.41015625
-69.75,-73.5625,-7.26171875,-7.9921875,-41.625,-40.9375,-8.421875,-7.84765625,3.8125,-0.6875,0.73046875,-0.57421875
-59.25,-60.8125,-8.0078125,-8.6640625,-43.90625,-42.34375,-8.8359375,-7.27734375,1.5625,-1.5625,0.65625,-1.55859375
-61.71875,-64.0625,-5.91796875,-5.6953125,-41.90625,-41.90625,-5.03125,-5.203125,2.34375,0.0,-0.22265625,0.171875
-60.75,-65.1875,-6.453125,-6.1015625,-42.96875,-40.5625,-7.63671875,-8.265625,4.4375,-2.40625,-0.3515625,0.62890625
-61.71875,-66.375,-3.37890625,-6.55078125,-36.09375,-34.6875,-6.734375,-3.865234375,4.65625,-1.40625,3.171875,-2.869140625
-67.125,-70.0625,-7.99609375,-8.265625,-55.53125,-54.84375,-8.0,-8.25,2.9375,-0.6875,0.26953125,0.25
-63.875,-64.375,-9.3671875,-8.90625,-43.65625,-41.71875,-8.375,-8.3984375,0.5,-1.9375,-0.4609375,0.0234375
-55.28125,-61.96875,-9.921875,-11.015625,-45.25,-41.34375,-10.6015625,-9.5625,6.6875,-3.90625,1.09375,-1.0390625
-64.3125,-65.1875,-6.5390625,-5.55078125,-40.21875,-41.71875,-11.484375,-11.1328125,0.875,1.5,-0.98828125,-0.3515625
-62.59375,-61.75,-7.49609375,-6.32421875,-44.0,-45.78125,-8.0234375,-8.328125,-0.84375,1.78125,-1.171875,0.3046875
-54.25,-57.9375,-6.609375,-6.6640625,-40.125,-40.375,-6.9375,-7.234375,3.6875,0.25,0.0546875,0.296875
-66.5625,-68.875,-7.4296875,-7.4765625,-46.4375,-47.0625,-8.046875,-7.7421875,2.3125,0.625,0.046875,-0.3046875
-62.71875,-62.15625,-7.55859375,-7.9140625,-46.0,-45.4375,-7.98828125,-7.171875,-0.5625,-0.5625,0.35546875,-0.81640625
-61.75,-62.375,-5.52734375,-5.8828125,-44.5625,-43.8125,-8.4140625,-7.91015625,0.625,-0.75,0.35546875,-0.50390625
-55.4375,-56.375,-8.765625,-9.1328125,-36.84375,-38.5,-9.3046875,-9.0,0.9375,1.65625,0.3671875,-0.3046875
-68.6875,-68.25,-13.4921875,-13.515625,-41.59375,-43.875,-13.1015625,-13.265625,-0.4375,2.28125,0.0234375,0.1640625
-69.3125,-74.9375,-7.36328125,-8.3515625,-52.96875,-49.03125,-9.109375,-8.109375,5.625,-3.9375,0.98828125,-1.0
-66.75,-65.625,-7.67578125,-7.52734375,-46.375,-45.4375,-8.53125,-8.3984375,-1.125,-0.9375,-0.1484375,-0.1328125
-70.125,-72.0625,-6.05078125,-6.33203125,-41.4375,-39.375,-9.453125,-9.796875,1.9375,-2.0625,0.28125,0.34375
-65.375,-65.9375,-7.3515625,-7.25,-51.65625,-52.96875,-7.63671875,-7.828125,0.5625,1.3125,-0.1015625,0.19140625
-58.125,-60.78125,-9.125,-9.359375,-45.3125,-44.8125,-10.15625,-9.90625,2.65625,-0.5,0.234375,-0.25
-62.75,-65.25,-8.3671875,-9.328125,-45.375,-43.0625,-7.83984375,-6.8671875,2.5,-2.3125,0.9609375,-0.97265625
-62.0625,-62.46875,-11.8359375,-11.2109375,-42.3125,-45.5625,-12.28125,-12.8046875,0.40625,3.25,-0.625,0.5234375
-59.25,-65.875,-5.37890625,-6.34375,-46.75,-43.5,-7.28515625,-6.5859375,6.625,-3.25,0.96484375,-0.69921875
-61.0625,-63.34375,-10.2734375,-10.46875,-51.6875,-51.40625,-12.1171875,-12.2734375,2.28125,-0.28125,0.1953125,0.15625
-60.25,-63.15625,-7.42578125,-7.64453125,-43.03125,-43.0,-6.984375,-7.46484375,2.90625,-0.03125,0.21875,0.48046875
-58.78125,-59.71875,-16.4375,-15.3671875,-43.375,-42.75,-14.0546875,-13.46875,0.9375,-0.625,-1.0703125,-0.5859375
-59.46875,-65.25,-3.708984375,-4.0546875,-43.71875,-44.09375,-3.673828125,-4.09375,5.78125,0.375,0.345703125,0.419921875
-66.25,-69.0625,-9.25,-9.3671875,-42.46875,-42.3125,-11.96875,-11.3515625,2.8125,-0.15625,0.1171875,-0.6171875
-74.9375,-75.6875,-8.265625,-8.2109375,-54.625,-55.0,-9.7265625,-9.203125,0.75,0.375,-0.0546875,-0.5234375
-62.53125,-61.34375,-7.78515625,-8.546875,-39.75,-41.46875,-8.1484375,-7.94921875,-1.1875,1.71875,0.76171875,-0.19921875
-59.90625,-61.84375,-9.375,-9.6015625,-47.5625,-46.5625,-10.7734375,-10.8046875,1.9375,-1.0,0.2265625,0.03125
-57.28125,-59.875,-14.6953125,-15.78125,-40.96875,-41.03125,-12.078125,-12.2578125,2.59375,0.0625,1.0859375,0.1796875
-55.59375,-57.59375,-7.52734375,-7.453125,-40.6875,-40.1875,-7.11328125,-6.93359375,2.0,-0.5,-0.07421875,-0.1796875
-64.125,-65.4375,-9.9921875,-10.59375,-45.5625,-46.6875,-8.7265625,-9.046875,1.3125,1.125,0.6015625,0.3203125
-59.96875,-60.5,-5.953125,-5.9453125,-36.03125,-39.0,-5.125,-5.59765625,0.53125,2.96875,-0.0078125,0.47265625
-51.375,-56.3125,-14.6171875,-14.75,-37.59375,-35.90625,-11.4375,-11.3359375,4.9375,-1.6875,0.1328125,-0.1015625
-58.46875,-61.25,-7.26171875,-7.1171875,-41.90625,-40.25,-7.0703125,-6.91796875,2.78125,-1.65625,-0.14453125,-0.15234375
-53.375,-55.0625,-9.28125,-8.859375,-42.5625,-43.84375,-6.37890625,-6.7734375,1.6875,1.28125,-0.421875,0.39453125
-60.65625,-63.03125,-9.0859375,-8.8046875,-47.125,-48.4375,-8.6875,-8.484375,2.375,1.3125,-0.28125,-0.203125
-57.90625,-59.75,-10.890625,-10.609375,-36.71875,-39.1875,-9.21875,-9.5,1.84375,2.46875,-0.28125,0.28125
-61.09375,-65.125,-7.86328125,-7.96484375,-48.9375,-48.5,-8.421875,-8.2265625,4.03125,-0.4375,0.1015625,-0.1953125
-69.875,-74.8125,-5.5390625,-6.0859375,-49.6875,-48.15625,-5.828125,-5.296875,4.9375,-1.53125,0.546875,-0.53125
-54.78125,-58.65625,-6.2109375,-6.90625,-33.53125,-33.40625,-6.8984375,-6.3125,3.875,-0.125,0.6953125,-0.5859375
-61.09375,-61.78125,-9.75,-9.4609375,-45.71875,-46.59375,-7.69140625,-8.046875,0.6875,0.875,-0.2890625,0.35546875
-55.8125,-57.15625,-4.78125,-4.8828125,-38.0,-39.375,-4.79296875,-4.56640625,1.34375,1.375,0.1015625,-0.2265625
-57.75,-57.15625,-5.046875,-4.76953125,-38.9375,-39.4375,-3.892578125,-3.529296875,-0.59375,0.5,-0.27734375,-0.36328125
-65.6875,-67.6875,-13.0703125,-13.0,-42.6875,-44.84375,-12.6953125,-13.3046875,2.0,2.15625,-0.0703125,0.609375
-64.0625,-65.75,-11.46875,-13.0234375,-40.28125,-39.84375,-11.8125,-12.0859375,1.6875,-0.4375,1.5546875,0.2734375
-54.28125,-58.25,-6.17578125,-7.14453125,-43.96875,-41.03125,-5.38671875,-4.7265625,3.96875,-2.9375,0.96875,-0.66015625
-56.75,-55.3125,-5.75390625,-5.43359375,-38.0625,-40.28125,-5.22265625,-5.5546875,-1.4375,2.21875,-0.3203125,0.33203125
-78.625,-77.9375,-8.1484375,-8.1875,-57.40625,-60.59375,-7.49609375,-7.65625,-0.6875,3.1875,0.0390625,0.16015625
-56.46875,-59.21875,-14.7890625,-15.4765625,-40.21875,-39.15625,-14.296875,-13.90625,2.75,-1.0625,0.6875,-0.390625
-56.5625,-58.75,-7.17578125,-7.5234375,-41.28125,-40.78125,-8.8515625,-8.5078125,2.1875,-0.5,0.34765625,-0.34375
-56.1875,-59.625,-6.4765625,-5.48046875,-40.25,-40.25,-5.06640625,-5.34765625,3.4375,0.0,-0.99609375,0.28125
-63.46875,-65.4375,-7.34765625,-7.07421875,-36.125,-36.1875,-7.01171875,-6.30078125,1.96875,0.0625,-0.2734375,-0.7109375
-59.90625,-60.25,-9.46875,-9.9453125,-45.40625,-45.3125,-11.28125,-10.7421875,0.34375,-0.09375,0.4765625,-0.5390625
-61.8125,-68.6875,-12.7578125,-12.5546875,-46.53125,-42.75,-9.90625,-9.84375,6.875,-3.78125,-0.203125,-0.0625
-67.3125,-68.0625,-11.1015625,-11.484375,-48.5625,-49.125,-7.27734375,-7.421875,0.75,0.5625,0.3828125,0.14453125
-55.40625,-55.9375,-10.8828125,-10.5390625,-36.1875,-38.53125,-12.1171875,-11.9296875,0.53125,2.34375,-0.34375,-0.1875
-65.25,-71.625,-10.375,-11.34375,-52.0625,-48.3125,-7.91796875,-7.7578125,6.375,-3.75,0.96875,-0.16015625
-63.0,-64.9375,-9.734375,-9.578125,-47.125,-48.5625,-8.5703125,-8.578125,1.9375,1.4375,-0.15625,0.0078125
-67.0625,-71.4375,-9.9140625,-9.8203125,-50.46875,-50.4375,-8.9296875,-9.046875,4.375,-0.03125,-0.09375,0.1171875
-60.4375,-61.03125,-8.078125,-7.62109375,-44.71875,-45.125,-8.7421875,-8.90625,0.59375,0.40625,-0.45703125,0.1640625
-57.0,-61.8125,-10.7421875,-11.5234375,-38.1875,-39.25,-11.875,-11.8828125,4.8125,1.0625,0.78125,0.0078125
-66.8125,-67.9375,-16.75,-17.21875,-45.3125,-42.4375,-11.21875,-11.3671875,1.125,-2.875,0.46875,0.1484375
-58.34375,-60.28125,-9.78125,-9.9453125,-39.53125,-39.65625,-9.765625,-9.421875,1.9375,0.125,0.1640625,-0.34375
-54.0625,-57.28125,-5.828125,-5.9921875,-38.75,-38.5625,-7.1171875,-6.71875,3.21875,-0.1875,0.1640625,-0.3984375
-55.3125,-58.34375,-8.765625,-9.4765625,-49.375,-47.59375,-7.05859375,-7.00390625,3.03125,-1.78125,0.7109375,-0.0546875
-61.25,-63.03125,-3.6796875,-3.720703125,-41.15625,-40.59375,-4.48046875,-4.578125,1.78125,-0.5625,0.041015625,0.09765625
-57.34375,-60.25,-5.19921875,-7.2578125,-41.78125,-40.8125,-8.078125,-5.09765625,2.90625,-0.96875,2.05859375,-2.98046875
-58.75,-59.0,-5.73046875,-5.9765625,-40.0,-42.25,-6.66015625,-7.0859375,0.25,2.25,0.24609375,0.42578125
-55.21875,-58.96875,-10.203125,-10.7890625,-39.875,-39.25,-12.328125,-12.03125,3.75,-0.625,0.5859375,-0.296875
-56.15625,-55.6875,-7.8515625,-7.19140625,-41.75,-42.8125,-5.6953125,-6.078125,-0.46875,1.0625,-0.66015625,0.3828125
-55.625,-57.65625,-5.7578125,-5.35546875,-42.125,-42.46875,-5.41015625,-5.51171875,2.03125,0.34375,-0.40234375,0.1015625
-61.40625,-62.90625,-14.0078125,-14.375,-38.84375,-39.78125,-12.8125,-12.890625,1.5,0.9375,0.3671875,0.078125
-61.34375,-62.75,-7.61328125,-8.3046875,-48.03125,-47.15625,-8.359375,-8.0390625,1.40625,-0.875,0.69140625,-0.3203125
-59.1875,-55.90625,-8.6953125,-9.2265625,-35.71875,-35.84375,-8.828125,-7.84375,-3.28125,0.125,0.53125,-0.984375
-62.96875,-65.875,-7.71484375,-8.5078125,-41.375,-41.21875,-9.7890625,-9.046875,2.90625,-0.15625,0.79296875,-0.7421875
-61.90625,-69.125,-5.66015625,-5.90625,-42.09375,-37.84375,-6.2421875,-6.65625,7.21875,-4.25,0.24609375,0.4140625
-61.0625,-63.40625,-12.7265625,-11.59375,-43.09375,-43.1875,-15.0703125,-14.71875,2.34375,0.09375,-1.1328125,-0.3515625
-62.75,-68.0625,-8.75,-10.5234375,-45.6875,-44.75,-5.61328125,-5.68359375,5.3125,-0.9375,1.7734375,0.0703125
-56.1875,-60.6875,-9.5078125,-9.796875,-42.5625,-40.9375,-9.28125,-9.0546875,4.5,-1.625,0.2890625,-0.2265625
-60.28125,-62.78125,-17.96875,-18.625,-41.4375,-42.0,-14.2109375,-13.8828125,2.5,0.5625,0.65625,-0.328125
-61.3125,-65.8125,-8.8828125,-8.640625,-43.03125,-41.53125,-11.9140625,-11.0078125,4.5,-1.5,-0.2421875,-0.90625
-57.71875,-58.625,-5.984375,-6.23046875,-41.34375,-42.8125,-6.53515625,-6.6015625,0.90625,1.46875,0.24609375,0.06640625
-51.71875,-54.21875,-7.125,-7.1484375,-33.125,-32.71875,-8.140625,-8.234375,2.5,-0.40625,0.0234375,0.09375
-58.25,-57.0,-6.15625,-5.88671875,-43.40625,-43.0,-7.078125,-7.94921875,-1.25,-0.40625,-0.26953125,0.87109375
